timestamp,​0x7059010320d07a47d2Ad54db88bB89Ea644C3e6F,​0xe8EfCF0ff27e9D2150598273716914096d22c246,​0xD1b3dB7201D8C0c320aEe20E1a106c9b0812057d,​0x978aAD63FE35F7A72573c411C3dfF53608AaeaC9,​0x01e176828454368f60898F04025DCe3BcFe76AB5,​0xa5c309ae3260dAB04BA1E94325a543D01772161D,​0x693c188E40F760ecF00d2946ef45260b84FBc43e,​0xF6FB09a41fa6C18cEbC1e7C6F75A8664D69e4d48,​0x000000000000006F6502B7F2bbaC8C30A3f67E9a,​0x00000f2D00b7a76100366C0013C2000595eE0067,​0x5aB9d116a53EF41063E3EaE26A7eBe736720E9bA,​0x6459B8F7454670B9aba9E009cf468b7d99103e17,​0x1c7ABF4fe3891f01048Dc3A6Cce2Fa272AAfb8C0,​0x2a1530C4C41db0B0b2bB646CB5Eb1A67b7158667,​0x9bd19fE06E5906d22Ed30bbd0578B664d222877F,​0x4a243aacbf35be0F4E9fbF254D25E4a01847B99D,​0x46188f0bB4928E3d851Ec8E70CFEd58f17C7D2C8,​0xF44B52C11b1c800722E8fDF4aa7F3076339E73c4,​0xEC11362CeC810985d0EBbd7b73451444985b369F,​0xc640caba272414689b21EbCd60d97b912359504D,​0x1F8Ad723A8e141a07805a39Ff828F6e9d46865D4,​0xb174Ef1aA446998cf6156Fba8664cEEddd7fB211,​0xeD3fcdfA52464A97C60668e61A7739a54F099905,​0xF63246f4dF508EBa748DF25DAA8bd96816a668Ba,​0x97deC872013f6B5fB443861090ad931542878126,​0x90D1E63Fd61BeDEE4447Ca9398d0d15cdBd4dd42,​0x2C38b7622241958DC0A097D405c468a9176418A3,​0xD79d821EF646626430995f67885904856e43eE17,​0x5c95842f9Db0a85315F90B4d6CD92CC93619e8E7,​0x5adB8d52970CfD8796Bf0FB0b726E4F8Ed406446,​0xB3EF5A313a4522243108f2EC827709A9948be905,​0xdA56a88175D4c8707C51DF845f838cF3fE070870,​0xA5975974cAc3fEfd831E42BDd2fe84cb5eE3B3De,​0x0000000000C90bc353314b6911180ED7E06019A9,​0x09cabEC1eAd1c0Ba254B09efb3EE13841712bE14,​0x5c5b40855fc364b797c1F539F7Eb39cDC94a8a91,​0x839E279E912416EBE17860319F177cB10A145070,​0x34C6F95476700e4dfCdaf28b56b99bc1E24e25F7,​0xf00667578c635ee6800Ca41204579B2B38EC8380,​0x6F601C6123187d4EEF2E5bb6Cd1B1A254B230B7f,​0x709C59829A5EA6783bbfA56C5C267fd71A0F214e,​0x5Be5b30A720093C9d1B1E6CF8441280a48a495F8,​0x8a3960472B3D63894B68DF3f10F58F11828d6fd9,​0x5100276Ff4561D05A502527De00e9515129e3cfE,​0x860bd2dba9Cd475A61E6d1b45e16c365F6D78F66,​0x248d09B842142eD5E4ec79d95e62bAA46BFB7738,​0x11111254369792b2Ca5d084aB5eEA397cA8fa48B,​0x000000000025D4386F7FB58984CBe110AEe3A4c4,​0xBb1e599e15f2bf248732ef060cadFFeB6363cC4C,​0xb146907392eD12031F7715B0376833E3f7C5b98c,​0xe9519677e6ec8D2D6BFaB92A059529feA6075d37,​0x216f2541F4B612218A2fE17c75a89FACE8F86835,​0xAE320fFE3236062aC23450AA9840FB4cE168a715,​0x0000000000000Eb4ec62758aaE93400B3E5f7f18,​0x5D3F542634070284671b87ff25A7e7B008D75d69,​0x1b25Cd78c96e5d311D322D93f59fEA85d9E45d1B,​0x8dDDde2F6094ce6b365eb186AAaFE22af3b137F5,​0xB76c291871b92A7c9e020b2511a3402A3bf0499d,​0x0EeE7bcE7D0A676794fb8186AF5DBe7b6713806a,​0x480ea104fF7063Ed0Af41c98d8EF2457afE2a41c,​0x37A7D5A1951c0B234156a1e25e94AB90a668C39e,​0x8018280076d7fA2cAa1147e441352E8a89e1DDbe,​0x738696765dBcB15bbab8dC7b2255d5D30374E592,​0x8E949B62a177452f5B327B539eAA63802a3ab6A4,​0x31fA3643F5CEF78C1790d494d7E3F2a59E2ad0c4,​0x8E86521b47D60cE041c9a63A7b8Bc2bAe959a1De,​0x8Cc5F8809Eaa7173567b8CC5AEb3B993e1C5Cfff,​0xf417D6846c654EcDC5D6C2e65811F984B4dEF9a3,​0x6794471ebC084A4ca462C506AfEaBb93d9657c25,​0x90a3D8C8a9247e409F455C4F7DC4092596C223A2,​0xA2345C7DB212Ab9c478B1C206fB9b14C0E7c11C7,​0xa96dbFd3Ef810dd8D13c330a3881E7e9C2aEb6dd,​0xF4aDb9BA51Fde3EaeE89Ce9A60E99992611849fD,​0xC4b2C58EdC2de7628A706b9e8B67264F1d43c6BB,​0x6e316492eD3d5Cba0d8940babC589989D7F59193,​0x32Cd1F7BdaE90B87E9b58d25d2ef7b09f6A9B548,​0x03882e4Dc1B6d5521B3403cb686D5B9b0157daBd,​0x0aF6a3c73d0a132333562a3906ae6335783a2b3a,​0x766f8A08dD048858cE1C139D87e74728f1E01e99,​0x8c7AD1C843edD4b24d3B66259Ee50B75D22d7612,​0x54bc3fE4E8C377246aCd5b4c25705c1b4324e859,​0x00A2aEbC7E233cd2fFE5AB5856F90f0ad2Fa3CcD,​0xBfed949505faC872018ee70aD521840E9C05a3Ff,​0xA990a4e5fe3040B1a8B30D6eFe9c043f4aEcdb42,​0xB958a8f59AC6145851729F73c7A6968311d8B633,​0x728BbE9bbee3Af78Ad611315076621865950B344,​0xF0DC29E5fE8BC9490d67b9ab0879729DD03f0c18,​0xB1dEbeF06e45178F53CD15741e21163461D30FFC,​0x85C5c26DC2aF5546341Fc1988B9d178148b4838B,​0x397d34604F2b2227F4fb0bFEC2e48D4E85C5aA67,​0x2d9E7f7887BB496592430ef62400dd9007925b88,​0x6968a989E0fb2D1725c7e2B5b8ae8A79706a03C2,​0x862563C7f619896ada7249FC5d7C956b0f0Fc94f,​0xEb5d3A91b5E721Fa251E03bda2C9578E90f30f84,​0x409B512e1cf94500877C5353B2a0C13B2d24914F,​0x17cBEc31b153242e5C6F42Aa80d3807Bd44e6db7,​0xc095976BD18181f28626c5D48372DebD7a8Ce8d4,​0x00923B9a074762B93650716333B3E1473A15048e,​0x78e8c455c998D5A023ce5df5296702bEad0b4cd1,​0x736f1536CFd66AE3E27F6d62c67a9D9d9A431326,​0xe069CB01D06bA617bCDf789bf2ff0D5E5ca20C71,​0x908D676fC76864d3A1Aa161d9D581BF74Bf7b686,​0x7ee8AB2a8d890c000acC87Bf6e22E2AD383E23CE,​0xE33C8e3A0d14a81F0dD7E174830089E82F65FC85,​0x3Ed3487EC330f4FF0793B7abab9DD0da040851A0,​0x0000000000007F150Bd6f54c40A34d7C3d5e9f56,​0x986748F2eec2f0BEC5a85FBaC06F982ee4a91281,Other
1585704243000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18,,,,,,,1.57,,,,,,,,,,,,,,,,,,,,,,,,,0.01
1585770840000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07
1585836257000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1585903293000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47
1586036191000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02
1586102872000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01
1586169028000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26
1586236183000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.69,,,,,,,,,,,,,,,0.07,,,,,,,,3.00,,,,,,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.62
1586301955000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33,,,3.00,,,,,,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.23
1586368858000,,,,,,,,,,,,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.96,,,3.15,,,,,,,,,,,,,,,,,12.94,,,1.11,,,,,,,,,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586434964000,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10
1586501245000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586568529000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11,,,,,,,,,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00
1586701369000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00
1586767741000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09
1586833705000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586900049000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00
1586966921000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01
1587033174000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,2.48,,,,,,,,,3.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587099968000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,,,,,,,,,,,,,,,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69
1587167698000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02
1587234387000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.30,,,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29
1587300847000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23,,,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21
1587368133000,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.80
1587434258000,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04
1587501138000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11
1587568237000,,,,,,,,,,,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.79,,,,,,,,,,,,3.00,,,,,,,,,,,,,,,,,,,,7.91
1587634602000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21,,,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40
1587701744000,,,,,,,,,,,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53
1587768625000,,,,,,,,,,,3.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587836062000,,,,,,,,,,,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00
1587902337000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06
1587969951000,,,,,,,,,,,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20,,,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,,,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.12
1588036978000,,,,,,,,,,,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,,,,,,,,,,,,,,,,,,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68
1588104246000,,,,,0.00,,,,,,,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34
1588170340000,,,,,,,0.01,,,,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00
1588237076000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50
1588305064000,,,,,0.00,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42
1588371539000,,,,,,,,,,,6.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.08,,,,,,,,,,,,,,0.57,,,,,,,,,,,,,,,,,,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.36
1588438821000,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63,,,,,,,,,,,,,,,,,,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70
1588506516000,,,,,0.06,,,,,,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01
1588572377000,,,,,,,,,,,2.03,,,,,,,,,,,,,,0.48,,,,,,,,,,,,,,,,,,,,,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07
1588638430000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06
1588705743000,,,,,0.85,,,,,,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22,,,,,,,,,,,,,,1.67,,,,,,,,,,,,,,,,,,1.13,,,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00
1588839881000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48,,,,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.68
1588906152000,,,,,4.48,,,,,,2.03,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,,,1.98,,,,,,,,,,,0.22,,,,,,,,,,,,,,,,,,7.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46
1588972800000,,,,,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.96
1589040204000,,,,,2.46,,,,,,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,3.40,,,,,,,,,,,,,,,,,,,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54
1589107927000,,,,,,,0.24,,,,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.94,,,,,,,,,,,19.10,,,,,,,,,,,,,,,,,,2.94,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,,,,,4.05
1589174391000,,,,,,,,,,,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,,,1.42,,,,,,,,,,,,,,,,,,,,,,,,3.18
1589241093000,,,,,0.23,,,,,,8.12,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,4.01,,,,,,,,,,,,,,7.00,,,,,,,,,,,,3.00,,,,,,,,,,,,,,0.10,,,,,,,,,,,,,,,,,,,,,,,,3.73
1589308656000,,,,,0.12,,,,,,6.04,,,,,,,,,,,,,,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,3.72,,,,,,,,,,,,,,,,,,,,,,,,3.20
1589375621000,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,1.41,,,,,,,,,,,,,,,,,,,,,,,,2.87
1589442351000,,,,,0.60,,,,,,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69
1589509055000,,,,,0.39,,0.07,,,,7.56,,,,,,,,,,,,,,,,,,,,,,,,,,3.00,,,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,1.77,,,1.00,,,,,1.50,,,,,,,,,,,,,,,,,,,,,,,,1.44
1589576701000,,,,,0.06,,,,,,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.07,,,,,,,,,,,,,,,,,,5.24,,,,,,,,5.07,,,,,,,,,1.02,,,,,,,,,,,,,,,2.22
1589644333000,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78
1589711000000,,,,,,,,,,,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11,,,,,,,,,,,,,,,,,,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54
1589778055000,,,,,,,,,,,2.03,,,,,,,,,,,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.80
1589845567000,,,,,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79,,,,,,,,,,,,,,,,0.28,,,,,,,,,,,,,,,,,,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20
1589913105000,,,,,0.02,,,,,,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,,,,,,,,,,,,,,,0.22
1589980117000,,,,,0.57,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,,,,,,,,,,,,,,,1.01
1590047677000,,,,,,,0.01,,,,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21
1590113970000,,,,,0.15,,5.26,,,,20.56,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,7.32,,,,18.12,,,,,,,,,,,,,,,,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86,,,,,,,,,,,,,,,6.85
1590181994000,,,,,0.48,,0.80,,,,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,,,,,
1590248502000,,,,,,,2.94,,,,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22,,,,,,,,,,,,,2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22,,,,,,,,2.32,,,,,,,,,,,,,,,5.01
1590316431000,,,,,2.44,,,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00
1590383553000,,,,,0.25,,5.45,1.02,,3.39,12.02,,,,,,,,,,,,,,,,,3.06,,,,,,,,,,14.64,,,,,,,2.65,,,,,,10.36,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.63,,,,,,,,,,,,,,,1.34
1590451139000,,,,,,,8.61,8.37,4.10,6.44,29.23,,,,,,,,,,,,,,,,,,,,,,,,,,4.00,18.06,,,,,,,9.94,,,,,,13.44,,,,,0.53,,,,,3.00,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,3.00,,,,,2.68,,,,,,,,,,,,,,,2.72
1590517845000,,,,,1.28,,1.41,2.50,,2.24,7.67,,,,,,,,,,,,,,,,,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69,,,,,,,,,,,,,,,1.39
1590584981000,,,,,,,5.66,,,1.88,,,,,,,,,,,,,,,,,,2.04,,,,,,,,,3.00,17.08,,,,,,,12.59,,,,,,2.70,,,,,,,,,,,,,,,,,,,6.00,,,,,,,,,,,,,,,2.48,,,,,,,,2.72,,,,,,,,,,,,,,,12.88
1590652494000,,,,,0.40,,0.82,,,,2.64,,,,,,,,,,,,,,,,,,,,,0.93,,,,,,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.38,,,,,,,,,,,,,,,1.11
1590719602000,,,,,1.45,,1.46,,,1.82,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48
1590786531000,,,,,,,,,,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16,,,,,,,,,,,,,,,2.22
1590853669000,,,,,,,,,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35
1590919824000,,,,,,,1.55,,,,,,,0.21,,,,,,,,,,,,,,0.60,,,,,,,,,,2.44,,,,,,,,,,,,,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.42,,,,,,,,,,,,,,,1.50
1590987649000,,,,,0.02,,,,,,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77
1591054955000,,,,,0.72,,1.30,,,1.15,1.02,,,,,,,,,,,,,,,,,0.79,,,,,,,,,,6.10,,,,,,,,,,,,,6.74,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,1.80,,,,,,,,,,,,,,,1.26
1591122115000,,,,,0.90,,1.52,,,0.70,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,2.44,,,,0.30,,,,,,,,,1.26,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48
1591189759000,,,,,0.25,,,,,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,,,,,,,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95,,,,,,,,,,,,,,,1.17
1591256276000,,,,,1.43,,1.02,,,0.56,1.17,,,,,,,,,,,,,,,,,0.60,,,,,,,,,,,,,,,,,,,,,,,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01,,,,,,,,,,,,,,,0.22
1591323776000,,,,,,,,,,0.42,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591389945000,,,,,0.13,,,,,0.46,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,1.28
