timestamp,​0x8c863333c2E92f02e01F7A3c6d131E4d59f78990,​0x5D05EA343C7a13cee09b14e56FCBe985c25521b7,​0x7C5F6fFaD368dBf1a83E6D66b5aCE792fac2E7C0,​0x57aEda024fdbC8e1CE19cB9a628CA39747e3661f,​0x872Fa1C66A7C773A10d78d4D53F79ddEBD27164A,​0x10694504f41F14e51D381Ca28C7053BF68d3C6b1,​0x00000000B1786c9698C160D78232c78d6f6474Fe,​0xE9E61f46007eCA6C175B9C2dF78ad4CfD1F5BeDf,​0x31E085Afd48a1d6e51Cc193153d625e8f0514C7F,​0x2E642b8D59B45a1D8c5aEf716A84FF44ea665914,​0x054C050C3930A9712066C0c43BCde53498d6670E,​0xDa65D14Fb04Ce371b435674829BEDE656693Eb48,​0xbBA9d567cDA89d35e4e69d7ce9Ea0EbaCF2C1B29,​0x238e24C06313fC8176BC6C49a0EBE86c2b0aabb6,​0x9799b475dEc92Bd99bbdD943013325C36157f383,​0x6a0c50788E462f322959A2458687096994d66316,​0x991C3EE26aC87c46db4C28Fe174D860A7cE39ABA,​0x0aa70981311D60a9521C99cecFDD68C3E5a83B83,​0x833eC6833b85b1C571BcfF617cB30Bf481E36426,​0xE7d0aE1823582E5e6c3a0F9Bb0526d380b16edF4,​0x000000001e29fcd9B1469a7954DC65ff254FFfC0,​0x7F7c311Ad65e56eeDe7238258F5847133A06eBeA,​0x2c9Bd9Db61eCCF16eD766b598bC5e0706c992296,​0x54A4a1167B004b004520c605E3f01906f683413d,​0x2a1530C4C41db0B0b2bB646CB5Eb1A67b7158667,​0xE2A65f52a18E848F9E2E86cbDeA43469c7462744,​0xE4a8dfcA175cDcA4Ae370f5b7aaff24bD1C9C8eF,​0x64B44F7a5aFBB04029edb5c2D4b5A9A4E4A09553,​0x8B8E052B88b37825F7ca69631462Ff012A48F394,​0xA8dDD5D64E97B0ce811645f2FA53f4633D1Ced7d,​0x5d1Bdba78991dc42Ed31197a0E00675C2Eba5bE4,​0x40ddBf3BdE9c33661C8B4a4E9045eE7Ade9E7102,​0x696969e47154bD13F92206bD710361646D0110c0,​0xBC1845a864aa2A7ba7513BC6837Ff7D66ec191C4,​0x9BA6c9D09dB964771cB4D526188F6AF81e9bCF9e,​0x736C4643c1152B92787874D79a707B2429e90B82,​0x457524ecd5275df362b1A6aB17D92D8ecDb98Abc,​0x97deC872013f6B5fB443861090ad931542878126,​0xA540fb50288cc31639305B1675c70763C334953b,​0xA6Ca2D1cCBc75d71de1354D549644271Ef7122ED,​0x6c2d992b7739DFB363a473Cc4F28998b7f1f6dE2,​0x5516419BD24235d0E63bAfE568D0089977f94Ee5,​0x5D154c145Db2ca90B8aB5e8Fe3E716AfA4AB7Ff0,​0xaeebe2d33FbDf50684161d1C1Ed29A42aC915841,​0xB958a8f59AC6145851729F73c7A6968311d8B633,​0xa57Bd00134B2850B2a1c55860c9e9ea100fDd6CF,​0x5719F49B720DA68856F4b9e708F25645bDBc4B41,​0x0849F0EB50A758DC837E9013B3C18610e9530089,​0x0f780De58182BFbfE1CdC4c80e94d178eF2A3d2b,​0x00000000000080C886232E9b7EBBFb942B5987AA,​0x270da1363867708160d7fDbD5b3E1a9645505fb2,​0xa96dbFd3Ef810dd8D13c330a3881E7e9C2aEb6dd,​0xE8Daf72958A50f02cb683096bD00d3F1981BF6De,​0x107B8C8a12f24f6bfec6aB480B4C843291e1575e,​0x785CfC135cd5E26f55a791D177C3cbDFB16F9fEA,​0x1eb3b6cf9e6f1F7CB0eEAfCea2aBD8016628e45b,​0x22fB3590Ca2b6a876D7fb655FC6e598Abf28d3E1,​0x3f90c5486695Ffd4EB07B700ba050E0Bf416BD8a,​0x094DaeEb1e59E42479449bD81f0c5088A93137Fe,​0x8333331B3FE016653FF0ADB7b37E52f81A6E7382,​0xdfD156c1eC2a123dCb4f6c42a4140b904B0aB43a,​0x23983EA2123D40EB5655dfFf3F3C917C78F214f6,​0x647D4b320c0c54b75B3F2e7E2e7774737d56cE7d,​0x96FE94c07Ee88fC2A4B3E978D875202fD113e654,​0x7Aa29D3158BC446fABD3196f54C01f86321eae32,​0xdf22Ac5D9fEd8d8E67f7D0E0C255D772AEd55191,​0x0000000000C90bc353314b6911180ED7E06019A9,​0x37aCfEf331e6063C8507C2A69c97B4f78c770A5A,​0x85C5c26DC2aF5546341Fc1988B9d178148b4838B,​0x435ffa6d9c310033CB6322Ff2Bc8957566d06516,​0x2586E4b30c581eE20Af694495DbcF98daEcDe75e,​0x45A2FDfED7F7a2c791fb1bdF6075b83faD821ddE,​0x9550050D102Ff42A2A683A9Fa23B8f3fb2B378c8,​0x11111254369792b2Ca5d084aB5eEA397cA8fa48B,​0xaE9D07CBBf284B82ECD6d872379a5B484D30a875,​0x022865cCce84fa9F715207D047D78a05313dC86D,​0xc095976BD18181f28626c5D48372DebD7a8Ce8d4,​0x82da82DBe384736e4Dd95615D8036Cc472773F5A,​0x409B512e1cf94500877C5353B2a0C13B2d24914F,​0xa4BCA645f9cB9e6F9ad8C56D90a65b07C2f4e1Dd,​0x083855E63c4d885b1886c1596ea1C5f1bf819391,​0x38F2cDD0Ea4b38dBed40A36530313A5D89638858,​0x3958B4eC427F8fa24eB60F42821760e88d485f7F,​0xaD7f84324d7E4E042Ac6BCE6F29c2F9b4f536CC6,​0xc1D213bd0DFac06552F75603FcF06fd5d5e19652,​0xA2552b64Bb14ACF36055B74ec846aFE4A4e3A2f8,​0x4D6205cD9de1624898e31655b8dF0a16D180c209,​0x3e2DbDa5F310aADe1503557b2E7f356eaF161641,​0xdf63bE2E473Ba04C26b1609E51d08CF0D78E0913,​0x21E6d0f703CC6f9425b5C5b567E8736676898F11,​0x778FDaf34BB5993D69968f541152451241Fab7e3,​0x1eDE84dF14dB59f700502EcF58d7BD75d41bd223,​0x860bd2dba9Cd475A61E6d1b45e16c365F6D78F66,​0x1200563cFAEb481e1f0542A246F0cefcdE4C4753,​0x055Bd667823eC8293c7C26EF967613E931E1EE6f,​0xAe34FFe5BF622684a251A28D8a9b05bC8c850629,​0x8e5272Cec02272e232C4C8bDd1d64D3a4AA532e5,​0x3Eab4037A2E7F4d4d0946C091Fe135838221F2B6,​0xA24d585D7874f7b4EdE30Ac50E072D171F393D35,​0xF173214C720f58E03e194085B1DB28B50aCDeeaD,​0xe4e63f800a366e68e81D2eA40A1722fbf811ad00,​0x00dEe1F836998bcc736022f314dF906588d44808,​0xEF422dBBF46120dE627fFb913C9AFaD44c735618,​0xA2881A90Bf33F03E7a3f803765Cd2ED5c8928dFb,​0x77c17BD4961F4869728396B673e0Be9858b368Bd,​0x4d2f5cFbA55AE412221182D8475bC85799A5644b,​0xa8BF16BE6829d8eB167B62E11517cD01623D7ec6,​0x53bba5c7872BFC4935cb4EEe63c1bA9BfC68212A,​0xE23b713BF714E0EA9A319A54a8c3eB0f6687346E,​0xC151AE135F50AaBE78e0b9D13A90FBb2d648AAbB,​0xce5702E94aD38C061e44a4a049Cc29261F992846,​0x1D2c4Cd9beE9DFe088430b95d274e765151C32db,​0x8804Af8EC3E606b24Ee47acdDD6389040FD41Cad,​0x2C910F9ffA2242D1441c801A97362BAB102414bE,​0x00000000Af5A61acAf76190794E3fdf1289288A1,​0x13032DeB2d37556cf49301f713E9d7e1d1A8b169,​0x91D6E260A5965a3C33D5Bc4bf4ADCF96C449ED2e,​0x2C4Bd064b998838076fa341A83d007FC2FA50957,​0xDb4D6a2926beAe0b35f14fAa06dED905e6AAa488,​0x2e3A5f60a5590959B068587c47e643E18E7F5Cdf,​0x8018280076d7fA2cAa1147e441352E8a89e1DDbe,​0xe7F8633b87A54C9267871E7405c6e09FCF771334,​0xA3d67e0e09Bb54Bc93e5CBF92fb50BB10Ed43ddC,​0x57C80DdAE73D9C5662F86db5CA6301F0bC723f5B,Other
1562015969000,,,,,,,,,,1.14,,,,,,,,15.41,,,,,,,,,,,,0.70,,,,,,,,21.66,,,,,240.10,12.21,,22.94,,,,,,,,,5.92,,,,,,,41.28,,19.79,,,100.38,,16.38,,,13.65,21.61,,,,0.01,,,,,,,,,,,,,18.00,57.55,,,,,4.32,,3.69,,27.71,,5.00,,50.61,,,,,,,,,,,54.70,,3.56,14.37,,,89.84,,,,362.31
1562082973000,,,,,,,,,,0.01,,,,,,,,100.18,,,,,,,,,,,,,,,,40.00,,,,30.30,,,,,369.76,49.71,,82.95,,,,,,,,,3.25,,,,,,,221.20,,13.64,,,68.90,,85.80,,,20.17,22.21,,,,3.09,,,,,,,,,,,,,3.00,108.69,,,,,1.94,,14.62,,10.13,,1.00,,44.96,1.61,,,,,,,,,,42.72,,83.02,18.82,,1.00,168.20,,,,468.16
1562150796000,,,,,,,,,,5.11,,,,,,,,74.44,,,,,,,,,,,,,,,,18.00,1.50,,,0.02,,,,,206.72,59.07,,14.58,,,,,,,,,,,,,,,,255.77,,98.81,,,63.96,,41.36,,,22.67,18.55,,,,0.06,,,37.17,,,,,,,,3.30,,13.72,41.38,,,,,0.88,,23.96,,6.59,,1.00,,3.50,0.68,,,,,,,,,,10.02,,1.68,,,17.93,86.11,,,,665.00
1562218341000,,,,,,,,,,,,,,,,,,106.32,,,,,,,,,,,,,,,,50.00,130.33,,,0.34,,,,,625.77,4.70,,25.53,,,,,,,,,6.60,,,,,,,23.49,,11.23,,,21.05,,45.24,,,15.53,10.76,,,,0.00,,,13.52,,,,,,,,,,,,,,,,1.83,,1.72,,3.96,,63.56,6.04,17.49,9.12,,,,,,,,,,115.13,,15.48,18.25,,16.46,207.85,,,,326.58
1562285611000,,,,,,,,,,0.68,,,,,,,,40.85,,,,,,,,,,,,,,,,157.08,71.18,,,2.05,,,,,305.87,11.38,,32.53,,,,,,,,,1.54,,,,,,,4.94,,19.88,,,24.12,2.42,10.00,,,,11.36,,,,,,,25.12,,,,,,,,1.67,,,,,,,,1.82,,4.53,,,,44.33,,10.97,,0.17,,,,,,,62.00,,59.88,,0.06,4.33,,4.00,129.36,,,,346.73
1562352854000,,,,,,,,,,,,,,,,,,22.78,,,,,,,,,,,,,,,,70.00,137.12,,,4.94,,,,,175.52,3.10,,23.64,,,,,,,,,2.13,,,,,,,177.05,,10.58,,,1.51,,3.82,,,12.61,15.77,,,,,,,37.54,,,,,,,,,,,,,,,,3.09,,,,,,37.24,13.06,28.01,3.23,,,,,,,,120.00,,38.77,,10.20,46.92,,,103.35,,,,177.16
1562419899000,,,,,,,,,,0.45,,,,,,,,6.75,,,,,,,,,,,,,,,,,59.05,,,0.05,,,,,254.11,2.75,,,,,,,,,,,2.34,,,,,,,168.78,,4.37,,,80.50,,22.81,,,6.49,5.36,,,,0.61,,,30.73,,,,,,,,,,,,,,,,1.61,,4.55,,2.11,,28.27,,,0.24,,,,,,,,,,7.45,,,0.04,,6.04,72.62,,,,205.56
1562486913000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00,2.25,,,7.31,,,,0.14,166.90,,,,,,,,,,,,,,,,,,,90.42,,107.17,,,11.18,,20.06,,,6.75,2.33,,,,,,,2.97,,,,,,,,3.36,,,,,,,,1.62,,1.65,,,,33.78,10.53,0.21,1.01,,,,,,,,,,,,0.03,2.50,,,68.95,,,,172.37
1562553800000,,,,,,,,,,0.07,,,,,,,,22.42,,,,,,,,,,,,,,,,,39.75,,,3.46,,,,,21.22,,,26.82,,,,,,,,,18.47,,,,,,,146.35,,1.00,,,43.00,,3.00,,,13.79,6.88,,,,,,,15.88,,,,,,,,7.15,,,,,,,,2.41,,1.61,,,,33.02,15.42,50.18,0.04,11.76,,,,,,,113.69,,18.72,,,4.56,,,183.10,,,,327.68
1562620679000,,,,,,,,,,0.07,,,,,,,,20.56,,,,,,,,,,,,22.55,,,,,36.60,,,20.18,,,15.57,,599.89,2.12,,,,,,,,,,,0.76,,,,,,,82.40,,25.79,,,189.46,0.41,50.27,,40.53,9.72,2.09,,,,0.00,,,6.20,,,,,,,,,,,,,,,,1.75,,4.14,,,,34.92,4.50,10.47,3.43,,,,,,,,,,104.89,,,4.59,,14.07,96.55,,,,168.87
1562687655000,,,,,,,,,,0.04,,,,,,,,53.57,,,,34.62,,,,,,,,,,,,,80.04,,,16.06,,,,,121.68,1.27,,5.83,,,,,,,,,17.76,,,,,,,120.76,,16.13,,,39.79,37.26,42.00,7.80,,3.95,45.16,,,,0.07,,,18.69,,,,,,,,,,,,,,,,6.01,,0.67,,84.05,,24.44,0.57,11.20,0.46,24.60,,,,,,,,,13.06,,,5.17,,,73.84,,,,300.38
1562755228000,,,,,,,,,,,,,,,,,,66.74,,,,,,,,,,,,,,,,,31.16,,,24.22,,,,,91.47,6.93,,12.63,,,,,,,,,,,,,,,,21.73,,51.80,,,137.34,2.41,30.88,9.86,148.00,13.29,35.68,,,,2.27,,,1.09,,,,,,,,,,,,,,,,3.23,,1.98,,20.91,,29.30,,10.69,,19.69,,,,,,,,,6.53,,,0.93,,,167.23,,,,358.19
1562821814000,,,,83.77,,,,,,19.71,,,,,,,,146.83,,,,,,,,,,,,88.00,,,,,95.23,,,14.65,,,,,732.35,8.82,,104.16,,,,,,,,,12.68,,,,,,204.07,348.29,,175.99,,,240.02,1.69,54.29,104.36,,5.85,27.16,,,,0.32,,,53.22,,,,,,,,,,,,,,,,8.18,,9.79,,0.49,,141.56,,18.42,0.27,3.90,,,,,,,,,241.98,,0.00,8.59,,17.02,182.71,,,,459.46
1562889775000,,,,,,,,,,19.00,,,,,,,,42.32,,,,,,,,,,,,,,,,,4.75,,,8.77,,,,,232.71,1.45,,6.43,,,,,,,,,7.27,,,,,,36.44,,3.02,,,,60.68,0.01,35.97,78.64,,4.60,31.35,,,,0.55,,,17.46,,,,,,,,,,,,,,,,35.59,,3.58,,,,48.48,,3.14,4.11,4.43,,,,,,,,,29.13,,,1.19,,0.50,95.64,,,,374.37
1562957966000,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,30.00,2.25,,,7.29,,,,,197.67,1.10,,13.71,,,,,,,,,,,,,,,,21.62,,,,,13.51,12.02,16.19,,,9.35,7.55,,,,,,,40.60,,,,,,,,,,,,,,,,2.18,,1.47,,,,6.82,,2.49,13.73,,,,,,,,,,30.07,,,1.13,,2.64,149.42,,,,251.90
1563025451000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.07,,,10.39,,,,,94.78,6.11,,5.30,,,,,,,,,3.92,,,,,,,38.49,,,,,,11.52,4.65,7.06,,2.88,,,,,0.31,,,9.83,,,,,,,,,,,,,,,,1.68,,1.12,,0.52,,5.84,,1.00,4.14,,,,,,,,,,7.90,,,,,,29.89,,,,188.55
1563091362000,,,,,,,,,,6.41,,,,,,,,0.49,,,,,,,,,,,600.00,,,,,,182.63,,,10.79,,,,,372.06,5.11,,130.64,,,,,,,,,8.64,,,,,,,103.09,,166.78,,,81.72,0.66,4.37,27.00,,7.25,8.96,,,,0.89,,,6.99,,,,,,,,,,,,,,,,14.23,,6.28,,,,33.29,,36.06,,0.95,,,,,,,,,48.24,,,7.33,,,91.25,,,,189.49
1563158482000,,,,,,,,13.00,,119.80,,,,,,,13.72,,,,,,,,,,,,60.84,,,,,,223.30,,,9.40,,,44.95,,1579.29,22.93,,306.70,45.25,,,,,,,,20.41,,,,,,641.21,867.98,,154.75,,,267.79,142.80,85.33,283.52,,26.81,157.43,,,,,,,56.54,,,,,,,,,,,,,,,,29.22,,22.50,,26.03,,143.13,7.02,307.37,0.98,6.04,,,,,,,,,479.52,,,57.72,,,314.06,,,,970.87
1563226501000,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,32.89,,,30.73,,,21.28,,609.81,4.34,,114.33,,,,,,,,,16.74,,,,,,136.16,683.27,29.59,,,,48.06,315.71,142.03,38.34,,28.16,36.34,,,,0.02,,,61.35,,,,,,,,,,,,,,,,41.10,,10.08,,1.17,,117.26,,29.26,,3.55,,,,,,,,,215.91,,18.80,54.58,,,196.31,,,,911.78
1563295219000,,,,,,,,,,32.74,,,,,,,,,,,,,,,,,,,,,,,,,15.55,,,9.03,,,4.31,,376.62,12.69,,171.40,41.36,,,,,,,,,,,,,,,478.80,7.43,,,,86.42,11.08,114.10,127.98,,12.35,1.10,,,,23.38,,,152.89,,,,,,,,,,,,,,,,63.47,,6.07,,,,118.11,,46.11,2.34,8.40,,,,,,,,,75.63,,,35.80,,,97.04,,,,471.62
1563362708000,,,,,,,,,,29.85,,,,,,,80.07,,,,,,,,,,,,,,,,,,240.64,,,2.72,,,45.44,,1739.57,25.61,38.48,263.69,,,,,,,135.90,,,,,,,59.14,199.91,267.74,18.54,379.48,,,439.05,26.66,184.85,596.03,,37.22,73.41,,,,,,,424.18,,,,,,72.70,,,,,,,,,,150.62,,13.43,,2.88,,944.52,,182.68,1.61,5.65,,,,,,,,,551.72,,9.93,345.81,,14.72,278.62,,,,1397.89
1563430869000,,,,,,,,,,0.30,,,,,,,,,,,,,,,,,,,600.00,,,,,,344.70,,,20.51,,,50.13,,823.53,6.08,,205.76,,,,,,,,,31.37,,,,,,,74.86,52.79,,,,304.51,2.05,199.59,234.98,,34.62,10.01,,,,,,,235.15,,,,,,,,,,,,,,,,75.04,,8.75,,2.55,,183.86,,4.01,,0.09,,,,,,,,,149.19,,13.10,49.79,,,334.73,,,,481.66
1563496525000,,,,,,,,,,2.91,,,,,,,,,,,,,,,,,,,200.00,,,,,,103.98,,,18.48,,,15.53,,228.07,1.83,,85.64,,,,,,,,,16.55,,,,,,,498.36,15.01,,,,68.79,3.11,51.47,23.70,,24.82,51.53,,,,2.10,,,127.85,,,,,,,,,,,,,,,,5.98,,9.53,,0.46,,54.49,,16.36,1.11,20.79,10.03,,,,,,,,63.20,,26.21,0.93,,,34.38,,,,212.73
1563564858000,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,32.25,,,11.12,,,4.14,,146.67,11.28,,41.99,,,,,,,,,2.92,,,,,,,512.80,9.35,,,,24.50,412.14,76.38,147.25,,7.42,16.62,,,,1.00,,,53.44,,,,,,,,4.43,,,,,,,,1.20,,1.80,,,,58.23,,6.95,,9.70,,,,,,,,,69.31,,3.39,0.96,,,78.06,,,,189.08
1563631313000,,,,,,,,137.36,,,,16.92,,,,,,,,,,,,,,,,,,,,,,218.00,70.29,,,20.32,,,,,314.87,,,,,,,,,,,,0.92,,,,,,,58.24,17.41,23.32,,,76.60,5.40,122.82,71.36,,9.38,15.70,,,,0.99,,,96.95,,,,,,,,4.39,,,,,,,,2.91,,3.85,,,,18.64,,14.66,,0.95,,,,,,,,,44.83,,,89.42,,,39.28,,,,331.21
1563698150000,,,,,,,,85.62,,,,,,,,,28.86,,,,,,,,,,,,,,,,,318.00,40.68,,,0.22,,,13.60,,394.15,4.03,11.00,,,,,,,,,,,,,,,,,36.57,13.64,100.48,,,175.99,0.00,128.09,45.99,,14.25,5.50,,,,,,,79.68,,,,,,,,,,,,,,,,26.19,,5.38,,0.27,,80.46,,0.67,,0.81,,,,,,,,,82.68,,,0.11,,,150.04,,,,296.77
1563765551000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.50,,,3.00,,,,,55.65,1.83,,24.08,,,,,,,,,,,,,,,,69.86,9.41,,,,,0.10,100.75,12.80,,6.53,1.95,,,,,,,151.93,,,,,,,,0.45,,,,,,,,3.72,,4.29,,,,1.10,,19.59,,0.04,,,,,,,,,15.05,,,1.05,,,16.90,,,,113.70
1563832155000,,,,,,,,,,,,,,,,,58.82,,,,,,,,,,,,400.00,,,,,,100.52,,,3.17,,,43.34,,79.81,2.79,,29.46,,,,,,,,,3.84,,,,,,,300.66,15.06,101.15,,,107.79,474.41,181.32,31.13,,4.44,16.41,,,,0.19,,,186.51,,,,,,,,,,,,,,,,0.50,,8.48,,0.04,,54.14,,31.52,1.22,11.76,,,,,,,,,68.64,,,3.94,,,167.85,,,,394.06
1563899459000,,,,,,,,90.00,,,,,,,,,15.02,,,,,,,,,,,,,,,,,,256.69,,,6.42,,,2.87,,276.33,,,20.00,,,,,0.66,,,,1.47,,,,,,,273.82,12.07,41.35,,,154.76,314.52,72.19,78.80,,5.18,24.99,,,,0.25,,,129.61,,,,0.60,,,,,,,,,,,,40.40,,3.83,,,,66.91,,0.93,4.49,0.19,,,,,,,,,96.12,,,1.33,,,106.45,,,,446.73
1563966329000,,,,,,,,,,8.92,,,,,,,49.14,,,,,,,,,,,,,,,,,328.00,133.29,,,21.25,,,0.27,,176.06,9.41,18.16,45.24,43.51,,,,8.19,,,,,,,,,,,223.73,33.17,,,,59.05,0.03,65.88,15.59,,24.07,39.57,,,,0.21,,,136.21,,,,,,,,,,,,,,,,10.06,,5.25,,,,127.95,,2.28,,5.59,,,,,,,,,77.81,,,46.57,,,131.92,,,,280.02
1564033316000,,,,,,,,,,0.03,,,,,,,57.08,,,,,,,,,,,,,,,,,646.95,85.93,,,2.18,,,14.90,,589.82,,10.88,112.01,,,,,13.69,,,,5.80,,,,,,,145.77,24.16,113.26,,,153.52,160.00,64.09,10.03,,32.10,27.76,,,,0.10,,,227.45,,,,,,,,,,,,,,,,21.42,,9.50,,,,83.10,,,,2.96,,,,,,,,,147.06,,,4.06,,,315.11,,,,235.83
1564101403000,,,,,,,,,,0.01,,,,,,,6.09,,,,,,,,,,,,,,,,,74.00,18.61,,,1.44,,,,,101.59,,37.68,22.71,,,,,31.40,,,,,,,,,,,131.58,6.03,,,,79.87,,16.13,,,16.11,7.65,,,,0.02,,,88.34,,,,,,,,,,,,,,,,198.98,,4.41,,0.31,,42.90,,1.87,,13.43,,,,,,,,,80.16,,,1.69,,,139.00,,,,438.96
1564168317000,,,,,,,,,,,,,,,,,16.16,,,,,,,,,,,,,,,,,,394.61,,,0.18,,,24.97,,686.53,1.41,37.01,141.26,,,,,,,,,45.10,,,,,,,25.65,18.71,48.34,,,162.39,0.11,107.95,,,10.82,,,,,,,,106.24,,,,,,,,,,,,,,,,369.05,,2.25,,,,63.62,,2.27,,0.95,,,,,,,,,124.31,,,1.11,,,236.59,,,,765.66
1564235604000,,,,,,,,,,0.00,,,,,,,16.59,,,,,,,,,,,,,,,,,,387.80,,,1.12,,,0.62,,767.80,4.70,,45.45,,,,,47.32,,,,68.86,,,,,,,251.00,22.63,236.00,,,62.56,0.21,15.00,,,21.93,23.62,,,,,,,50.24,,,,,,,,3.19,,,,,,,,11.23,,8.81,,,,37.88,,0.10,,5.55,,,,,,,,,161.51,,,10.24,,,215.60,,,,618.37
1564302116000,,,,,,,,,,5.48,,,,,,,,,,,,,,,,,,,,,,,,,4.78,,,1.67,,,,,33.09,,,,1.76,,,,44.39,,,,,,,,,24.00,,73.22,7.42,,,,3.50,0.00,14.29,,,4.57,15.04,,,,4.74,,,10.83,,,,,,,,,,,,,,,,1.40,,0.57,,0.00,,13.16,,2.24,,6.72,,,,,,,,,,,,9.78,,,54.24,,,,163.92
1564369151000,,,,,,,,,,6.19,,,,,,,17.80,,,,,,,,,,,,,,,,,,4.76,,,1.44,,,13.88,,43.05,1.50,15.03,40.54,,,,,88.69,,,,,,,,,,,224.41,3.80,15.21,,,34.92,0.21,8.51,,,70.37,6.05,,,,,,,122.84,,,,,,,,,,,,,,,,2.79,,6.92,,,,53.77,,0.63,,1.25,,,,,,,,,24.79,,28.35,3.96,,,178.98,,,,291.62
1564436686000,,,,,,,,43.21,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,15.59,,,9.15,,,,,45.15,2.89,,,,,,,31.40,,,,7.12,,,,,,,28.43,2.40,,,,11.95,0.06,27.05,,,0.67,0.42,,,,0.00,,,55.01,,,,,,,,,,,,,,,,29.14,,1.60,,,,15.39,,2.80,,0.31,,,,,,,,,40.28,,,10.90,,,110.86,,,,242.13
1564503925000,,,,,,,,,,0.53,,,,,,,17.62,,,,,,,,,,,,,,,,,,181.20,,,0.97,,,0.32,,50.92,,,5.00,,,,,15.79,,,,,,,,,,,8.08,14.40,46.98,,,76.66,0.00,71.91,,,20.63,,,,,0.02,,,37.84,,,,,,,,,,,,,,,,1.58,,5.51,,66.04,,5.41,,2.56,,,,,,,,,,,124.70,,29.44,7.55,,,151.17,,,,748.42
1564570789000,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,67.16,,,5.26,,,,,46.79,,,,,,,,,,,,,,,,,,,33.26,,45.90,,,13.01,0.00,19.43,,,23.35,14.46,,,,0.00,,,1.04,,,,,,,,,,,,,,,,14.64,,0.80,,,,27.83,,0.30,,,,,,,,,,,5.22,,,1.57,,,66.77,,,,441.58
1564637313000,,,,,,,,,,2.40,,,,,,,,,,,,,,,,,,,,,,,,,124.75,,,8.79,,,,,82.83,56.17,,86.46,33.07,,,,47.44,,,,29.59,,,,,,,98.99,10.61,163.82,,,54.01,0.00,42.37,,,13.26,2.95,,,,0.16,,,34.62,,,,,,,,,,,,,,,,86.89,,13.75,,,,27.24,,1.57,,11.40,,,,,,,,,63.50,,,4.71,,,509.78,,,,1278.31
1564705696000,,,,,,,,,,4.50,,,,,,,,,,,,2.33,,,,,,,,,,,,,37.00,,,1.42,,,,,41.75,,,17.02,,,,,,,,,,,,,,,,49.88,,60.68,,,5.55,0.01,7.02,,,3.45,,,,,,,,74.18,,,,,,,,,,,,,,,,12.14,,,,,,20.98,,0.22,,0.83,,,,,,,,,,,,2.72,,,25.15,,,,286.93
1564772699000,,,,,,,,40.30,,,,,,,,,17.63,,,,,,,,,,,,,,,,,,8.26,,,26.86,,,1.49,,67.66,1.39,,,,,,,14.41,,,,,,,,,,,87.89,20.36,,,,6.02,0.06,32.91,,,5.44,3.90,,,,0.00,,,59.98,,,,,,,,,,,,,,,,11.98,,2.18,,0.16,,11.02,,4.34,,0.10,,,,,,,,,48.10,,,0.92,,,225.49,,,,509.63
1564839134000,,,,,,,,57.57,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,2.25,,,0.22,,,,,213.35,,,15.36,,,,,29.67,,,,,,,,,,,57.10,7.04,,,,174.00,0.00,3.01,,,16.63,2.21,,,,,,,25.12,,,,,,,,4.48,,,,,,,,1.44,,,,0.11,,25.59,,0.20,0.66,3.40,,,,,,,,,7.88,,,3.52,,,85.41,,,,127.49
1564905518000,,,,,,,,,,,,,,,,,17.75,,,,,,,,,,,,,,,,,,4.52,,,0.90,,,,,44.53,2.53,17.04,,,,,,,,,,,,,,,,,66.24,3.52,,,,12.04,0.90,4.01,,,35.42,,,,,,,,12.81,,,,,,,,4.50,,,,,,,,16.43,,3.32,,2.70,,4.74,,0.00,,0.12,,,,,,,,,12.36,,,1.33,,,32.61,,,,203.10
1564972688000,,,,,,,,25.08,,0.06,,,,,,,,,,,,,,,,,,,135.06,,,,,,5.75,,,113.25,,,0.00,,122.44,,,,,,,,2.37,,,,,,,,,,,18.67,6.75,20.01,,,28.00,0.00,5.22,,,9.97,9.92,,,,,,,5.38,,,,,,,,,,,,,,,,3.74,,1.02,,0.49,,7.88,,0.21,,,,,,,,,,,4.90,,,0.02,,,99.72,,,,161.80
1565039690000,,,,,,,,,,0.40,,,,,,,,,,,,,,,,,,,,,,,,,114.34,,,3.42,,,9.61,,78.69,39.51,21.00,14.07,,,,,3.82,,,,,,,,,,,65.14,24.66,87.35,,,25.03,0.00,14.01,,21.60,9.35,15.23,,,,2.68,,,36.68,,,,,,,,6.73,,,,,,,,8.12,,13.44,,0.00,,29.28,,25.87,2.25,17.18,,,,,,,,,16.34,,,2.87,,,189.37,,,,747.64
