timestamp,​0x0000bEBB12C49FF44233CB689855b5fAE9EE4bF3,​0x745DAA146934B27e3f0b6bff1a6e36b9B90fb131,​0x1814222fa8c8c1C1bf380e3BBFBd9De8657Da476,​0xD85A7A3C5F08E3E709c233E133cE1335fBbF5518,​0xBb72B029a3e5019B504e5a943b9CC445Ad40c07d,​0x31E085Afd48a1d6e51Cc193153d625e8f0514C7F,​0x89D3Afde089399534aFDB7aD2D05138315Ef45FF,​0x7954AF6cBbd93DAE4dE8d8be4bb5a8eae5656106,​0x30F1d1fFAD34b24Bb8310Ad9DD237B854b4DAEa7,​0x13526967CadFd180c27A4392A46A30c573088bee,​0x363a94A9Ec421e27aa86b4015007c3698959E5cb,​0x347397EefF516c7F3809A4c1dadE10D692341d0f,​0x5c5b40855fc364b797c1F539F7Eb39cDC94a8a91,​0x986748F2eec2f0BEC5a85FBaC06F982ee4a91281,​0xF1Ad4BFDF8829d55eC0Ce7900EF9d122B2610673,​0xfBabBAaAaD540477fcb64412b74bD2B73907cb99,​0xEcC996953e976A305ee585A9C7BBbcc85D1C467b,​0x309b38eC83F03f55822B424C42D9E3a7404e5E53,​0x968cF7d8bbE57E3Cde24aC1e2F2A52dC8eBf25E6,​0xaD457072924e5a1A1c9807942211BA5D928CeC8A,​0xc3037b2A1a9E9268025FF6d45Fe7095436446D52,​0x7811516127F7E9083AC7C5f65E213Ab3443Cff40,​0xB680f628C56C8Fa368Dacbb0C27beEf8C98355b9,​0x4eC5b02a9F109D44AfA67615A5A2C9A02A77e08b,​0x248EE163064CEC75103EFB80EA0014fBCd96693f,​0x709C59829A5EA6783bbfA56C5C267fd71A0F214e,​0x40A7cb7052C274Cc2E568c324B4c5D94383bec4f,​0x419afe43175501f642E7F1D42Aefb57DF4165739,​0x7059010320d07a47d2Ad54db88bB89Ea644C3e6F,​0x268Cb4c8B97DA9d146702D84501A64F597A3aa14,​0x473afAb58B2C5D4DbC5FAD5D236f6658AD84E83b,​0x2a1530C4C41db0B0b2bB646CB5Eb1A67b7158667,​0xF8341bf53e42DAc7b3E3516E0c6ef6003646DD6D,​0xCcB5520c2211af9fd7CAE749bB91728D72771E4F,​0x2c6b36530c0f25FA2765e2901101b4FCF149DEC4,​0xe9Cf7887b93150D4F2Da7dFc6D502B216438F244,​0xF92C1ad75005E6436B4EE84e88cB23Ed8A290988,​0x09cabEC1eAd1c0Ba254B09efb3EE13841712bE14,​0x2AD672FDA8a042c4c78C411bF9d4f1b320aA915a,​0x9BA6c9D09dB964771cB4D526188F6AF81e9bCF9e,​0x6ca323Ab76aa6d0C7406520f49795470662e9C84,​0x0f0e9790Ff3Ef0923f03C58d0029c94c8e1d1253,​0xAA7eeC6b62D55Db20381AF6d8E83210DAF59Ca77,​0x97deC872013f6B5fB443861090ad931542878126,​0xA540fb50288cc31639305B1675c70763C334953b,​0x5aB9d116a53EF41063E3EaE26A7eBe736720E9bA,​0x7b3E062b606A177c2DAd79d0Eb1C81941efE26C0,​0xdA56a88175D4c8707C51DF845f838cF3fE070870,​0xd084ab520D116dBE0069796fe542e767fb4B498C,​0xF6FB09a41fa6C18cEbC1e7C6F75A8664D69e4d48,​0x0DC411b17d337Af85D83eA5A3577D09132Aae866,​0xB958a8f59AC6145851729F73c7A6968311d8B633,​0x92f884B7dbC58655174c49C27d3F7f7aaB946fb2,​0x26E068650ae54b6c1b149e1B926634b07e137b9F,​0x139Bb96B05f21105B565FE2F342E98dC1D13Fb16,​0x000000000000006F6502B7F2bbaC8C30A3f67E9a,​0x89b76bddA22a59014E7C67A612ca80DAD957e13d,​0x00000f2D00b7a76100366C0013C2000595eE0067,​0xE20Ff024e00A324D6Fd29750EBe92e6b4FaA2741,​0xB46ca5c06586BD0f9DB7708Ee45760d1055CDd13,​0x0F94e2a44CED2a368DA8a1EdEAa337F13A8560D0,​0xc90Ccfda241dAB9A2076d6f30473112B49D752e8,​0xeE7F212545b3c388f8fD176f83bDff85F3Dcea7D,​0x9F92473Cce5dd539C76fD79C78aE5c8fAf706134,​0x4dF3f167387f93fDc927A6e6d709F166b2Ee279B,​0xA0c9aB7cb590C01D9F36D0F1eb960A544c31467e,​0x8a3960472B3D63894B68DF3f10F58F11828d6fd9,​0xA54da2581dd4828e4Aa00638Aab835119500A284,​0x7B2eF92fDecdf4a156365EB78c9E92b44588Fe84,​0x691Ce62a208B195acCF54C39a98F1112C90046d1,​0xb146907392eD12031F7715B0376833E3f7C5b98c,​0xD3AA1fE5D12C62eea28b768AE27C1f53B0B79181,​0x000000000025D4386F7FB58984CBe110AEe3A4c4,​0xfC898B18a70cE49579f8D79a32e29928C15b4Bc8,​0x11111254369792b2Ca5d084aB5eEA397cA8fa48B,​0x9550050D102Ff42A2A683A9Fa23B8f3fb2B378c8,​0x022865cCce84fa9F715207D047D78a05313dC86D,​0x083855E63c4d885b1886c1596ea1C5f1bf819391,​0x38F2cDD0Ea4b38dBed40A36530313A5D89638858,​0x693c188E40F760ecF00d2946ef45260b84FBc43e,​0xB944d13b2f4047fc7bd3F7013bcf01b115fb260d,​0x6794471ebC084A4ca462C506AfEaBb93d9657c25,​0x5Be5b30A720093C9d1B1E6CF8441280a48a495F8,​0x2d9E7f7887BB496592430ef62400dd9007925b88,​0xDFf2AA5689FCBc7F479d8c84aC857563798436DD,​0x860bd2dba9Cd475A61E6d1b45e16c365F6D78F66,​0x24a7eaaD0D7F13d1999206D8C22f926980A12CA6,​0xB6d3D9bc0e8Ab251C0eb29bD7c0E53bf482B3093,​0x5100276Ff4561D05A502527De00e9515129e3cfE,​0x3b7921f5b25fC8339269eb8adb28278d5C1F01c3,​0x6459B8F7454670B9aba9E009cf468b7d99103e17,​0x1200563cFAEb481e1f0542A246F0cefcdE4C4753,​0x9Ca13029232C8f4AAC1D42FaA54A36aDE41aA10d,​0x31fA3643F5CEF78C1790d494d7E3F2a59E2ad0c4,​0xB78a63B0CE816af3a1Ae53659953d28f82d6f50F,​0xB76c291871b92A7c9e020b2511a3402A3bf0499d,​0xF173214C720f58E03e194085B1DB28B50aCDeeaD,​0x2233b56797e2B8C912d492044146FDb77238A374,​0x5A6fc2De011d93842411aa5f91a0a4AcD3fEfFde,​0xa73621aEAe24869942f1279003bDe11d4Eac2Cab,​0x0a236B41aDd0073df05EaC5Fc8505Ad745C7859D,​0x8dDDde2F6094ce6b365eb186AAaFE22af3b137F5,​0x2406A9333378E30B9581B8356bb81B4f9BDFF005,​0xF4B0e07B1010b9dc23d369069ab4F2192651D474,​0xEF422dBBF46120dE627fFb913C9AFaD44c735618,​0xA2881A90Bf33F03E7a3f803765Cd2ED5c8928dFb,​0x8A2F5d6D822611BDab08D306aA8F3E3942177417,​0xB27732Feae161E1f42cfcd2b716BbF7f987FB984,​0x4afd569355Eb05CC1F098195C11ababCCa16d663,​0x3b1E215FE1138aA9034b5E6De39892e45ac05176,​0x1fC6386835eB73C7c3b16695f30611B1a71FC84c,​0x16b8Cc5B1558b365D9844385425b13Bde0ceaa49,​0xf182EA75ce927013459f7a6FC2002b519Cc35426,​0xce5702E94aD38C061e44a4a049Cc29261F992846,​0xF52016C209c8a539c46c9aa4c8d83538Dc4483DE,​0xe9519677e6ec8D2D6BFaB92A059529feA6075d37,​0x00d1Ce825DacBCb6789e2D5fB1873A7178312abC,​0x00000000Af5A61acAf76190794E3fdf1289288A1,​0x68C70d41B193A4a86e56E9020aa4C910E4aBBAf3,​0xcB71EB21F53a2F4de0F26dc90518Df10Be13D1EC,​0x81e6B7E1909401769B9B2E4Fab1fEAc8FD310c17,​0x2C4Bd064b998838076fa341A83d007FC2FA50957,​0x8018280076d7fA2cAa1147e441352E8a89e1DDbe,​0xeb676329dAA8A1e6DE953E39870Db8F8FC5895D9,​0x532D562bd356E8Bf71099eE074AF2737b0f452b0,Other
1582106715000,28.61,,,,,64.89,6.89,,,,,,,,,,,,69.86,,,,,,,,,,,,,33.99,,,,,101.72,,,,,,,0.35,,,,,,,10.00,,,8.00,,,,,,,,,,0.99,,,,,,,,,,,44.77,,,,,,8.84,,,,39.01,,,,,,,,,,,,7.28,,,,,,,,45.09,,,,,,,,,,,,,,,,,,,,,153.38
1582173039000,17.83,2.30,,,,111.43,,,,,,,,,,,,,70.65,,,,,,,,,,,,,36.76,,,,,1.32,,,,,,,0.84,,,,,,,,,,,,,,,,,,,,0.46,,0.15,,,,,11.06,,,,116.35,,,,,,5.24,,,,19.86,,,,,,,,,10.93,,,40.65,18.38,,,,,,,42.44,,,,,,,,,,,,,,,,,2.56,,,,422.59
1582240159000,25.70,,,,,170.15,,,,,,,,,,,,,,,,,,,,,,,,,,7.09,,,,,,,,,,,,6.61,,,,,8.42,,,,,,,,,,,,,,,,,,,,,,,1.43,,,152.38,2.27,,,,,3.97,3.01,,,6.97,,,,,,,,,,,,3.39,,,,,,,,38.93,,,,,,,,,,,,,,,,,0.70,,,,164.47
1582306851000,21.22,,,,,45.81,,,,,,,,,,,,,,,,,,,,,,,,,,32.88,,,,0.98,,,,,,,,2.05,,,,,3.70,,13.50,,,2.00,,,,,,,,,,,,,,,,,,,,,109.15,,,,,,2.48,20.81,,,74.85,,,,,,,,,,,,,,,,,,,,40.33,,,,,,,,,,,,,,,,,,,,,257.32
1582372667000,6.93,0.94,,,,107.42,,,,,,,,,,,,,,,,,,,,,,,43.63,,,12.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.24,,,20.75,,,,,,,11.58,0.00,,,33.01,,,,,,1.49,,,,,,,,,,,,,11.51,,,,,,,,,,,16.07,0.15,,,,,,,,,,,,,,,,,,,,262.39
1582439543000,8.81,,,,,188.79,,,,,,,,,,,,,,,,,,,,,,,,,,82.81,,,,0.02,7.00,,,,,,,3.97,,,,,7.00,,,,,,,,,,,,,,,,,37.33,,,,,20.07,,,,40.79,,,,,,,,,,,,,,,,2.58,,,20.00,,,,,,,,,,,21.00,,,,,,,,,,,,,,,,,,,,,62.95
1582505376000,8.28,,,,,39.18,,,,,,,,,,,,,,,,,,,,,,,,,,73.05,,,,,4.03,,,,,,,4.99,,,,,,,,,,,,,,,,,,,,2.25,,,,,,,,,,,44.57,,,,,,0.29,14.12,,,4.34,,,,,,18.18,,,,,,,,,,,,,,8.87,,,,,,,,,,,,,,,,,,,,,97.33
1582571821000,11.46,,,,,152.67,,,,,,,,,,,,,208.28,,,,,,,,,5.62,20.00,,,137.45,,,,3.14,3.87,,,,,,,0.01,,,,,,,,,,5.00,,,,,,,,,,6.21,,,,,,,11.20,,,,75.98,,,,,,5.87,,,,2.99,,,,,,,,,11.25,,,,,,,,,,,29.68,,,,,,,,,,,,,,,,,,,,,77.66
1582638796000,41.51,,,,,41.78,6.91,,,,,,,,,,,,,,,,,,,,,,99.70,,,19.04,,,,,33.80,,,,,,339.87,11.71,,,,,7.04,,48.30,,,16.00,,,,,,,,,,11.79,,,,,,,,,,,82.10,,,,,,12.45,,,,46.18,,,,,,,,,,,,2.01,1.08,,,,,,,42.50,,,,,,,,,,,,,,,,,3.01,,,,180.53
1582705647000,17.16,3.39,,,,124.16,,,,,,,,,,,,,,,,,,,,,,,40.09,,,43.00,,,,,2.80,0.13,,,,,,21.05,,,,,,,18.83,,,,,,,,,,,,,10.86,,6.96,,,,,,,,,8.58,,,,,,17.92,,,,41.86,,,,,,,,,,,,,,,,,,2.33,,22.58,,,,,,,,,,,,,,,,,0.70,,,,337.98
1582771019000,25.66,0.71,,,,105.94,,,,,,,,,,,,,,,,,,,,,,,,,,16.58,,,,0.61,0.47,,,,,,,6.71,,,,,10.89,,25.00,,,22.00,,,,,,,,,,32.82,,,,,,,11.16,,,,25.31,0.75,,,,,1.13,20.00,,,26.68,,,,,,30.00,,,11.04,,,26.76,8.00,,,,,,,53.07,,,,,,,,,,,,,,,,,3.46,,,,312.62
1582837876000,23.66,,,,,125.95,,,,,,,,,,,,,,,,,,,,,,,,,,13.83,,,,1.53,0.20,,,,,,,11.68,,,,,,,37.34,,,60.68,,,,,,,,,,9.84,,27.77,,,,,,,,,426.43,,,,,,1.12,,,,,,,,,,,,,,,,0.59,,,,,,,,24.36,,42.12,,,,,,,,,,32.72,,,,,,,,,412.72
1582904573000,32.33,,,,,210.29,,,,,,,,,,,,,,,,,,,,,,,5.00,,,6.31,,,,,,,,,,,,1.81,,,,,,,8.00,,,,,,,,,,4.06,,,0.41,,10.68,,,,,,,,,623.42,2.69,,,,,0.96,10.00,,,,,,,,,28.98,,,,,,,1.14,,,,,,,78.15,,16.15,,,,71.07,,,,,,9.92,,,,,,,,,326.43
1582970808000,11.40,,,,,96.01,,,,,,,,,,,,,,,,,,,,,,,,,,2.68,,,,,,0.53,,,,,,,,,,,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,40.94,,,,,,0.49,,,,,,,,,,,,,,,,,,,,,,,,8.31,0.06,,,,,19.89,,,,,,5.11,,,,,,,,,140.23
1583036689000,4.12,,,,,67.79,,,,,,,,,,,,,,10.00,,,,,,,,,,,,2.68,,,,,,,,,,,,,,,,,,,25.21,,,,,,,,,,5.91,,,,,,,,,,,,,,7.89,,,,,,1.10,,,,,,,,,,,,,,,,,2.03,,,,,,,2.22,,,,,,,,,,,,,,,,,,,,,52.51
1583103301000,15.27,1.00,,,,126.14,,,,,,,,,,,,,,9.84,,,,7.45,,,,,20.00,,,43.29,,15.00,,3.00,11.59,,,,,,,1.37,,,361.57,,4.75,,58.58,,,,,,,,,,,,,15.51,,,,,,,,,,,28.29,,,,,,3.72,36.76,,,,,,,,,,,,,,,,,,,,,,,16.21,,,,,,,,,,,,21.12,,,,,2.51,,,,88.43
1583168974000,8.44,0.04,,,,54.39,,,,,,,,,,,,,,,,,,,,,,,,,,27.11,,,,,,,,,,,,1.29,,,,,21.33,,,,,,,,,,,,,,,3.09,,,,,,,,,,,3.39,0.14,,,,,,,,,,,,,,,,,,,,,40.46,,,,,,,,16.38,,,,,,,,,,,,,,,,,,,,,215.74
1583235956000,39.01,42.88,,,,25.90,,,,,,,,,,,,,75.51,,,,,,,,,,20.00,,,1.79,,,,,,0.23,,,,,,0.22,,,,,,,92.00,,,5.00,,,,,,,,,,6.72,,32.29,,,,,,5.13,,,34.40,1.99,,,,,0.66,,,,,,,,,,,,,,,,,,,,,,,,14.71,,7.55,,,,,,,,,,1.04,,,,,,,,,124.57
1583302077000,8.26,,,,,157.26,,,,,,,,,,,,,111.97,,,,,,,,,,40.00,,,15.62,,,,2.92,,,,,,,,0.19,,,,,4.64,,,,,12.00,,,,,,,,,,,,21.25,,,,,,,,,46.92,,,,,,0.41,,,,,,,,,,,,,,,,56.68,,,,,,,,37.53,,,,,,,,,,,,,,,,,0.37,,,,82.34
1583368317000,34.49,0.57,,,,159.13,,,,,,,,,,,3.80,,,,,,,35.55,,,,,35.00,,,2.45,,,,0.33,,,,,,,,67.57,,,,,,,,,,11.76,,,,,,,,,,1.60,,17.19,,,,,31.06,,,,330.31,2.91,,,,,23.56,62.74,,,,,,,,,,,,30.94,,,0.01,,,,,,,,21.60,,,,,,,,,,,,,,,,,4.10,,,,193.43
1583435384000,25.63,1.98,,,,299.37,,,,,,,,,,,,,,,,,,106.15,,,,,25.00,3.42,,135.93,,,,3.72,,,,,,,,19.47,,,,,,,10.00,,,,,,,,,,,,,6.52,,30.98,,,,,,,,,166.61,,,,,,1.98,50.00,,,,,,,,,10.00,,,,,,47.93,,,,,,2.42,,77.70,5.89,,,,,,,,,,,,,,,,0.75,,,,171.06
1583502285000,26.56,0.12,20.16,,,124.61,,,,,,,,,,,,,,,,,,91.98,,,,,33.10,,,7.66,,,,1.39,20.33,,,,,,,1.44,,,,,3.88,,9.00,,,17.50,,,,,,,,,,0.84,,15.78,,,,,,,,,41.02,,,,,,15.88,,,,,,,,,,11.00,,,,,,53.88,,,,,,,,42.37,,,,,,,,,,,,,,,,,,,,,247.40
1583567810000,25.85,0.24,78.95,,,212.02,,,,,,,,,,,,,,62.33,,,,30.19,,,,,50.07,,,97.61,,,,42.38,,,,,,,,87.10,,,410.99,,,,91.50,,,24.07,,,,,,,403.66,,,27.55,,,,,,,,,,,194.25,2.85,,,,,2.40,81.92,,,,,,,,,,,,,,,8.64,,,,,,6.41,,62.27,2.35,,,,,,,,,,,54.02,,,,,0.54,,,,316.51
1583633541000,13.35,33.46,,,,182.50,,,,,,,,,,,,,,20.67,,,,35.88,,,,,,,,205.44,,,,,,,,,,,,0.25,,,,,,,8.66,,,26.00,,,,,,,,,,,,7.60,,,,,,,,,87.63,,,,,,0.23,,,,,,,,,,,,,,,,0.19,10.00,,,,,,,34.00,,,,,,,,,,,,38.05,,,,,,,6.10,,122.27
1583699841000,15.12,,,,,61.88,,,,,,,,,,,,,,,,,,57.80,,,,,5.00,,,5.55,,5.00,,,,0.09,,,,,,0.55,,,,,,,20.00,,,47.00,,,,,,,,,,,,44.93,,,,,,,,,57.68,3.13,,,,,0.70,,,,,,,,,,,,,,,,5.90,,,,,,,,21.74,,,,,,,,,,,,6.61,,,,,,,,,183.71
1583767163000,32.08,0.37,,,,463.06,2.87,,,,,,,,,,,,,40.76,,,0.10,,,,,,20.61,,,145.71,,5.00,,0.84,3.01,,,,,,,13.42,,,,,5.84,,44.68,,,,,,80.96,,,,,,,0.64,,,,,,,6.13,,,,16.90,5.07,,,,,15.99,16.92,,,,,,,,,26.05,,,6.10,,,39.90,,,,,,,,52.90,0.20,,,,,,,,,,,21.16,,,,,,,,,191.75
1583833348000,56.08,60.15,,,,826.50,,,,,,,,,,,,,,60.75,,,,,,,,,38.69,,,29.01,,,,,216.81,,,,,,,7.66,,,,,,,20.71,,,,,,,,,,,,,7.42,,,,,,,2.28,,,,123.13,,,187.13,,,0.36,7.94,,,,,,,,,66.20,,,2.23,,,,3.60,,,,,,,121.08,0.43,,,,,,,300.90,,,,148.56,,,,,0.26,,,,318.70
1583900197000,53.22,4.63,5.70,,,556.33,7.25,,,,,,,,,,,,,50.51,,,,,,,,,10.00,,,13.92,,,,0.12,0.50,,,,,,,2.32,,,,,,,19.45,,,10.12,,,,,210.00,,,,,5.88,,60.41,,,,,22.10,,,,181.28,,,,,,0.28,15.00,,,,,,,,,40.86,,,21.99,,,,,,,,,,,153.90,,,,,,36.29,,,,,,58.97,,,,,,,,,234.52
1583966404000,73.80,3.19,25.45,,,480.99,11.81,,,,,,,,,,,,,120.81,,,,85.01,,,,,100.92,,,66.98,,,,0.16,51.77,,,,,,,3.30,,,,,,,90.01,,,23.96,,,22.04,,150.00,,,,,8.09,,7.89,,,,,16.28,,,,393.65,10.36,,,,,0.22,35.08,,,,,,,,,60.46,,,16.14,,,66.56,34.06,,,,,0.09,,102.86,0.20,,,,,,,,,,,43.91,,,,,,,,,414.58
1584033400000,69.49,,5.55,,,643.89,98.49,,,,,,,,,,,,,261.62,,,,171.83,,,,,15.00,,,99.90,,140.00,,,27.00,,,,,,,71.17,,,,,,,42.84,,,76.46,,,40.18,,,,5.14,,,32.15,,26.54,,,,,42.28,,,,573.15,7.61,,,,,34.62,,,,,,,,,,224.54,,,42.08,,,9.77,,,,,,,,165.24,,76.10,,,,,,585.63,,,,57.21,,,,,,,,,534.40
1584100621000,35.31,1.54,58.38,,,795.03,,,,,,,,,,,,,,18.47,,64.15,,,,,,,,,,48.66,,,,,,,,,,,,37.92,,,,,,,9.25,,,55.93,,,,,,,5.10,,,,,32.21,,,,,,,,,645.73,,,,,,0.88,,,,,,,,,,,,,,,,,,,,,,,,32.34,,,,,,,,,,,,115.63,,,,,0.35,,,,326.87
1584168330000,56.49,,176.46,,,1015.12,,,,,,,,,,,,,,21.78,,,,,,,,,,,,28.90,,,,33.68,,,,,,,,0.36,,,,,,,44.31,,,,,,,,,,18.45,,,13.47,,18.03,,,,,9.25,,,,143.34,,,,,,208.60,,,,,,,,,,68.95,,,9.28,,,17.77,,,,,,,,152.16,,,,,,,,,,,,63.13,,,,,,,,,501.76
1584234522000,41.37,,174.59,,,367.14,,,,,,,,,,,2.05,,,,,,,,,,,,,13.86,,1.59,,,,,23.00,,,,,,,0.64,,,,,15.92,,,,,16.00,,,0.41,,,,,,,14.23,,34.30,,,,,10.67,,,,216.00,0.33,,,,,12.57,20.35,,,,,,,,,,,,10.63,,,32.58,,,,120.85,,,,78.37,,,,,,,,,,,,21.14,,,,,108.83,,,,84.24
1584300469000,11.22,6.59,,,,103.15,,,,,,,,,,,,,,,,,,,,,,,,,,0.51,,,,,,,,,,,,2.32,,,,,,,,,,,,,,,,,,,,10.95,,16.62,,,,,,,,,13.19,0.05,,,,,1.32,,,,,,,,,,,,,,,,,,6.67,,,,8.00,,,1.87,,,,,,,,,,,5.60,,,,,44.62,,56.28,,56.65
1584367227000,50.22,,,,,571.52,,,,,,,,,,,,,,,,,,,,,,,13.04,,,25.45,,,,13.58,3.97,,,,,,,3.17,,,,,,,37.55,,,14.38,,,,,,,,,,8.85,,52.00,,,,,,,,,98.96,1.64,,,,,3.44,,,,,,,,,,129.15,,,,,,3.70,7.12,,,12.99,,19.39,,61.29,,,,,,,,,,,,,,,,,,,74.68,,254.92
1584434720000,44.01,,,,,584.99,,,,,,,,,,,,,,,,,,,,,,197.00,43.37,,,21.63,,,,,0.40,,,,,,,8.86,,,,,,,102.36,,,96.85,,,,,,,12.28,,,14.10,,26.23,,,,,,,,,1113.23,3.70,,,,,0.04,30.34,,,,,,,,,,,,,,,19.76,82.60,3.00,,,,61.09,,60.77,,,,,,,,,,,,19.44,,,,,,,,,247.67
1584500082000,25.45,0.46,,,,220.13,,,,,,,,,,,,,,,,,,,,,,,3.87,,,3.01,,,,,9.88,2.26,,,,,,9.08,,,,,,,58.33,,,,,,,,,,,,,16.29,,,,,,,20.67,,,,142.90,0.88,,,,,40.77,,,,,,,,,,,,,20.28,,,,46.61,5.12,,0.92,,4.06,,31.09,,,,,,16.04,,,,,,45.41,,,,,1.43,,,,158.60
1584566455000,17.03,,,,,329.10,,,,,,,,,,,,,,,,,,3.53,,,,,50.03,,,,,,,,0.49,,,,,,,0.45,,,,,12.14,,39.00,,,51.34,,,,,,,,,,6.38,,3.50,,,,,,,,,166.94,,,,,,106.66,30.10,,,,,,,,,,,,,,,,5.05,31.93,,20.59,,,,27.95,,,,,,,,,,,,19.88,,,,,,,,,534.50
1584632903000,,,,,,224.79,,,,,,,,,,,,,,,,105.60,,,,,,,56.33,,,9.52,,,,,2.95,,,,,,,2.49,,,,,,,120.50,,,18.65,,,,,,,,,,117.19,,,,,,,,,,,62.94,4.06,,,,,0.98,,,,,,,,,,5.26,,,,,,9.99,8.38,10.73,,4.53,,,,66.21,,,,,,,,,,,,28.68,,,,,3.46,,,,175.70
1584699859000,6.87,,,,,451.03,,,,,,,,,,,,,,,,88.95,,,,,,,19.97,,,5.43,,,,,,,,,,,,41.75,,,,,,,,,,55.95,,,,,,,,,,0.79,,,,,,,,,,,60.22,,,,,,0.80,24.99,,,,,,,,,,,,,,,,83.16,,,6.87,,,,50.32,,,,,,10.87,,,,,,43.44,,,,,,,,,65.35
1584766483000,31.54,0.70,,,,656.24,,,,,,,,,,,,,,,,144.55,,,,,,,54.99,,,0.20,,,,,7.59,,,,,,,,,,,,,,76.64,,,,,,,,,,,,,22.31,,,,,,,,,,,114.94,,,,,,1.55,3.80,,,,,,,,,5.44,,,,,,26.00,75.40,26.77,,,,,,105.92,,,,,,15.10,,,,,,37.24,,,,,1.90,,,,176.40
1584833664000,,,,,,129.56,,,,,,,,,,,,,,,,,,,,,,,5.00,,,3.36,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,10.88,,,,,,,,,,,20.57,,,,,,0.04,,,,,,,,,,,,,,,,,,,,2.33,,,,11.92,,,,,,,,,,,,,,,,,,,,,173.00
1584902413000,6.03,,,,,55.13,,,,,,,,,,,,,,,,36.06,,,,,,,,,,2.74,,,,,0.91,2.01,,,,,,0.37,,,,,,,,,,,,,,,,,,,,1.05,,5.22,,,,,,,,,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.86
1584970249000,11.86,,,,,37.92,,,50.00,,,,,,,,,,,,,72.38,,,,,,,,,,,,,,,,,,,,,,2.77,,,,,,,,,,,,,,,,,,,,11.90,,32.76,,,,,,,,,8.95,0.37,,,,,1.45,,,,,,,,,,,,,,,,,,3.98,,,,,,24.56,,,,,,,,,,,,,,,,,,,,,92.14
1585036977000,20.57,1.22,,,,89.04,,,,,,,,,,,,,,,,,,,,,,,,,,1.15,,,,0.07,,,,,,,,1.91,,,,,,,10.00,,,,,,,,,,,,,,,3.55,,,,,,,,,36.17,,,,,,1.01,,,,,,,,,,,,,,,,1.99,,,,0.20,,63.17,,4.07,,,,,14.03,14.32,,,,,,,,,,,,,,,116.82
1585105600000,10.21,0.52,0.01,,,119.66,,,40.00,,,,,,,,,,,,,,,,,,,,65.38,,,1.91,,,,,1.87,,,,,,,5.08,,,,,,,,,,,,,,,,,,,,2.13,,9.29,,,,,,,,,180.75,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,3.34,,,,,14.46,15.04,,,,,,20.54,,,,,,,,,256.49
1585173391000,40.90,4.85,,350.00,,442.85,,,,,,,,,,,,,,,,117.55,,100.00,,,,,200.10,,,2.61,,,,1.67,4.22,,,,,,,73.81,,,,,,,85.23,,,10.61,,,,,,,,,,21.82,,19.12,,,,,,,,,240.46,,,,,,5.91,,,,,,,,,,,,,,,,0.61,,22.91,,177.53,,20.12,,49.20,,,,,,,,,,,,84.66,,,,,,,,,324.24
1585239172000,17.14,0.21,,,,197.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.53,,,,,,,13.77,,,,,,,,,,6.45,,,65.04,,,,,,,,,,,138.30,,,,,,1.12,,,,,,,,,,,,,,,,8.19,,95.00,,87.78,,20.24,,3.70,,,,,12.63,,,,,,,,,,,,,,,,166.24
1585306138000,15.60,0.58,,,,341.43,,,,,,,,,,,,,,,,,,,,,,,54.00,,,12.10,,,,0.08,1.53,0.42,,,,,,11.26,,,,,,,,,,,,,,,,,,,,1.58,,,,,,,,,,,70.27,0.31,,,,,0.55,,,,,,,,,,,,,,,,4.18,,72.13,,120.63,,34.15,,8.08,10.48,,,,21.90,,,,,,,17.58,,,,,,,,,282.62
1585372283000,14.89,,,,,90.23,,,,,,,,,,,,,,,,,,20.00,,,,,,,,2.30,,,,,1.00,,,,,,,4.16,,,,,,,20.97,,,2.55,,,,,,,,,,1.86,,,,,,,,,,,85.04,,,,,,70.05,,,,,,,,,,,,,,,,4.13,0.74,20.00,,18.32,,,,16.52,,,,,,17.22,,,,,,,,,,,,,,,108.12
1585438491000,2.19,,,,,78.04,,,,,,,,,,,,,,,,,,,,,,,14.03,,,2.04,,,,,0.40,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.67,,,,,,0.02,,,,,,,,,,,,,,,,4.04,,,,2.87,,4.79,,2.27,,,,,,,,,,,,,,,,,0.60,,,,179.14
1585504149000,2.75,,,,,22.43,,,,,,,,,,,,,,,,,,,,,,,10.00,,,1.19,,,,,,,,,,,,29.32,,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.52,,,,,,3.84,,,,,,,,,,,,,,,,,,,,0.08,,,,30.73,,,,,,,,,,,,,,,,,,,,,222.88
1585571105000,15.50,,,,,198.82,,,,,,,,,,,,,,,,,,,,,,,,,,3.91,,,,,4.59,,,,,,,68.55,,7.25,,,,,14.66,,,,,,,,,,,,,5.93,,13.30,,,,,,,,,396.56,,,,,,2.37,,,,,,,,,,,,,,,,,12.99,7.60,,1.95,,,,39.63,,,,,,,,,,,,7.28,,,,,,,,,173.15
