timestamp,​0x745DAA146934B27e3f0b6bff1a6e36b9B90fb131,​0x32Cd1F7BdaE90B87E9b58d25d2ef7b09f6A9B548,​0x1814222fa8c8c1C1bf380e3BBFBd9De8657Da476,​0x90a3D8C8a9247e409F455C4F7DC4092596C223A2,​0x00000000B1786c9698C160D78232c78d6f6474Fe,​0x05cDe89cCfa0adA8C88D5A23caaa79Ef129E7883,​0xB1dEbeF06e45178F53CD15741e21163461D30FFC,​0x5c5b40855fc364b797c1F539F7Eb39cDC94a8a91,​0x9799b475dEc92Bd99bbdD943013325C36157f383,​0xF1Ad4BFDF8829d55eC0Ce7900EF9d122B2610673,​0x347dEE698fD3ECcd64E11EF11c9C141E0D957Ba8,​0x00684f046F379fe5d2B77D837ED51f5686807421,​0x72b73799724B453f04082e2D782e8b5A8790c92A,​0x01Da73c4Ec1355f953aD0AAcA3eF20e342Aea92a,​0xc3037b2A1a9E9268025FF6d45Fe7095436446D52,​0xfEA677f3b408700AE4ba6355C4885851867a29E3,​0x40A7cb7052C274Cc2E568c324B4c5D94383bec4f,​0x514fd3B8109CFB7CDe4b17e4912fd56690c23145,​0x2a1530C4C41db0B0b2bB646CB5Eb1A67b7158667,​0xf369af914dBed0aD7afdDdEbc631Ee0FDA1b4891,​0xd72fBaE4B64079eDd64969F760cdf240eC7533Eb,​0x2c6b36530c0f25FA2765e2901101b4FCF149DEC4,​0xF92C1ad75005E6436B4EE84e88cB23Ed8A290988,​0x97deC872013f6B5fB443861090ad931542878126,​0xdA56a88175D4c8707C51DF845f838cF3fE070870,​0xF6FB09a41fa6C18cEbC1e7C6F75A8664D69e4d48,​0x2BDE3b9C0129be4689E245Ba689b9b0Ae4AC666D,​0x63F1b06029120eBdac4F708425e53CdEc8dD66E8,​0xB958a8f59AC6145851729F73c7A6968311d8B633,​0xa57Bd00134B2850B2a1c55860c9e9ea100fDd6CF,​0x92f884B7dbC58655174c49C27d3F7f7aaB946fb2,​0x4a243aacbf35be0F4E9fbF254D25E4a01847B99D,​0x000000000000006F6502B7F2bbaC8C30A3f67E9a,​0x00000f2D00b7a76100366C0013C2000595eE0067,​0xeE7F212545b3c388f8fD176f83bDff85F3Dcea7D,​0xFcd12c9D27560a122048a43315B54872bCD59603,​0x00003605D910ECB5e30EC854B1E366562B1a1280,​0x8a3960472B3D63894B68DF3f10F58F11828d6fd9,​0xA54da2581dd4828e4Aa00638Aab835119500A284,​0xE929bCd423ccdCe094ed5a4F2AB092070655f0e2,​0x0000000000C90bc353314b6911180ED7E06019A9,​0x2C4430a0AA50Cc85D644B7Af709d91F0b31110fC,​0x00e541A6E7D9AB69E9343c9BA357D5f6e367dFc2,​0x85C5c26DC2aF5546341Fc1988B9d178148b4838B,​0x0000000000eBbDaF01e3dE2506CA1e4C08D3ceBa,​0x11111254369792b2Ca5d084aB5eEA397cA8fa48B,​0x34C6F95476700e4dfCdaf28b56b99bc1E24e25F7,​0x9550050D102Ff42A2A683A9Fa23B8f3fb2B378c8,​0x022865cCce84fa9F715207D047D78a05313dC86D,​0x3Ed3487EC330f4FF0793B7abab9DD0da040851A0,​0x5D3F542634070284671b87ff25A7e7B008D75d69,​0x6d5fe1342745230063BE26117Abb4612d9876Ba5,​0x3958B4eC427F8fa24eB60F42821760e88d485f7F,​0x693c188E40F760ecF00d2946ef45260b84FBc43e,​0xfc96e234d4B31C63051E707105fCC4aba37807Fa,​0x5Be5b30A720093C9d1B1E6CF8441280a48a495F8,​0x3F3e18aef051dC2b489CEf138BB9e224F78f7117,​0x860bd2dba9Cd475A61E6d1b45e16c365F6D78F66,​0x839E279E912416EBE17860319F177cB10A145070,​0x1200563cFAEb481e1f0542A246F0cefcdE4C4753,​0x9b5ae4eC22d5cd97FF364A8b907C09Dcb950fe97,​0xE8bEA818de87dD3E5cE9547120936c822b5B9502,​0x133D93566f9699B3Af46fE150daA8a67a9563ED6,​0xB76c291871b92A7c9e020b2511a3402A3bf0499d,​0xF173214C720f58E03e194085B1DB28B50aCDeeaD,​0xda60cF8B58E309fA058Ee2351f3e211bDFEc21e4,​0x0a236B41aDd0073df05EaC5Fc8505Ad745C7859D,​0xEF422dBBF46120dE627fFb913C9AFaD44c735618,​0xbC310932f70819e546cd2315435314F1C9C43569,​0xB27732Feae161E1f42cfcd2b716BbF7f987FB984,​0x498aA5830da490C85Dc4d92B410aAB86edB26c17,​0xce5702E94aD38C061e44a4a049Cc29261F992846,​0xe9519677e6ec8D2D6BFaB92A059529feA6075d37,​0x37A7D5A1951c0B234156a1e25e94AB90a668C39e,​0x71ED9bf644655A845aa08E068fD9AcA7a2b5342b,​0x00000000Af5A61acAf76190794E3fdf1289288A1,​0x3911C614bE43aC656d818092236Be68e413D2708,​0x2C4Bd064b998838076fa341A83d007FC2FA50957,​0x8018280076d7fA2cAa1147e441352E8a89e1DDbe,​0x6e316492eD3d5Cba0d8940babC589989D7F59193,Other
1575903384000,,,,,,,,,8.07,,,,,,,,,,0.83,,,,,,,,,,,,,,,,,,,,13.29,,,,,6.76,,2.47,,,,,,15.50,,,,,,,,,,,,,,,,,,,,,,,,,,,25.23,,16.83
1575979374000,,,,3.00,,,,,19.65,,,,,,,,,,0.17,,,,,15.90,,,,,,16.82,,,,,,,,,13.59,,2.77,,3.02,6.01,,53.15,,12.95,2.51,,,13.48,,,,,,,,6.46,,,,,8.64,,,,,,,,,,,,,17.37,32.28,,23.48
1576056123000,,,,,,,,,,,,,,,,,,,8.52,,,,,0.12,,,,,3.75,1.89,,,,,,,,,0.61,,14.28,,0.40,0.55,,6.04,,,3.75,,,4.13,,,,,,,,1.71,,,,,0.15,,,,,,,,,,,,,,2.79,,10.65
1576132843000,,,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,4.92,6.31,,,,,,,,,11.00,,5.58,,0.83,4.95,,3.61,,,18.11,3.00,,1.29,,,,,,,3.00,1.49,,,,,,,,,,,,,,3.00,,6.38,,,9.56,,21.37
1576208669000,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,10.21,17.85,,11.53,,,,,,,6.37,,7.51,,1.01,3.75,,23.64,,,12.41,6.00,,,,,,,,,3.00,14.03,,,,,1.56,,,,,,,,,4.00,,,,,24.37,1.00,14.19
1576288118000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.60,2.17,,3.00,,,,,,,9.28,,14.01,,6.41,9.47,,0.03,,0.56,,,,,,,,,,,,4.80,,,,,,,,,,,,,,,,,,,10.88,3.00,54.18
1576372313000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,,,,,3.68,,21.63,,1.87,1.05,,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.52,,26.76
1576456679000,,,,,,,,,,,,,,,,,,,,,,,,,3.54,,,,4.33,8.40,,4.00,,,,,,,1.60,,96.92,,,0.50,,105.57,,0.14,0.76,,,,,,,,,,,12.64,,,,,,,,,,,,,,1.00,,,,,13.71,1.00,22.53
1576541361000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.84,,,,,,,,,4.50,,,,1.52,,,6.77,,,12.06,,,1.38,,,,,,,,6.09,,,,,,,,,,,,,,,,7.04,,,17.35,,24.14
1576627001000,,,,,,,,,,,,,,,,,,,0.79,,,,,,,,,,50.53,45.63,,2.00,,,,,,,13.58,,9.11,,2.72,12.89,,48.78,,,30.85,,,4.07,,,,,,,,29.72,,,,,,,,,,,,,,1.00,,5.05,,,25.27,,54.06
1576713534000,,,,,,,,,,,,,,,,,,,0.21,,,,,0.62,,,,,,4.59,,,,,,,,,5.78,,3.51,,,3.21,,1.58,,,0.50,,,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,5.47,,10.76
1576799699000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.63,25.18,,,,,,,,,4.72,,0.76,,0.61,5.69,,47.82,,,0.50,,,4.51,,,,,,,,3.08,,,,,,,,,,,,,,,,,,0.55,2.32,,3.69
1576886273000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,2.16,,,,,,,,,3.39,,,,3.32,0.76,,4.45,,,2.53,,,5.80,,,,,,,,0.83,,,,,,,,,,,,,,,,,,,1.77,,10.11
1576971438000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.61,,,,,,,,,0.78,,,,1.41,2.78,,1.51,,,,,,6.98,,,,,,,,,,,,,,,,,,,,,,,,,,,6.34,,4.34
1577057861000,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,6.49,,,,,,,,,1.58,,,,0.20,1.81,,2.61,,,,,,5.69,,,,,,,,,,,,,,,,,,,,,,,,2.93,,,13.52,,7.90
1577143907000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,,,,,,,,,6.76,,,,,2.20,,3.75,,,,,,2.50,,,,,,,,4.54,,,,,,,,,,,,,,,,,,,7.62,,5.09
1577229621000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,,,,,,,,,,,,,,,,3.25,,,,,,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74,,1.64
1577315631000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.04,,,,,,,,,0.59,,,,0.21,,,0.74,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.90
1577402327000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,,,,,,,,,,,,,4.94,0.73,,,,,,,1.29,,,,,,,,,,,,,,,,,,,2.45,,1.77
1577488582000,,,,,,,,,,,,,,,,,,,,,,,0.52,1.42,,,,,,,,,,,,,,,,,,,,0.65,,,,,,,,4.09,,,,,,,,,,,,,0.21,,,,,,,,,,,,,,2.64,,0.85
1577573599000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.79,,,0.35,10.61,,,,,,,7.78,,,,,,,,,,,,,,,,,,,3.01,,0.71
1577659927000,,,,,,,,,,,,,,,,,,,0.78,,,,,,,,,,,12.93,,,,,,,,,1.12,,,,1.00,1.64,,0.29,,,1.25,1.00,,7.72,,,,,,,3.00,,,,,,,,,,,,,,,,,,,,3.61,,25.52
1577746179000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,,,,,0.75,,0.24,,,,,,12.78,,,,,,,,,,,,,,,,,,,,,,,,,,,2.74,,2.27
1577832303000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.70,,,,,,,,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,6.80,,1.70
1577918935000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57,,2.68,,,0.90,,6.49,,,2.00,,,8.86,,,,,,,,,,,,,,,,,,,,,,,,,,,7.46,,6.80
1577997589000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.86,,,,,,,,,2.89,,22.06,,1.02,,,,,,,,,2.25,,,,,,,,,,,,,1.62,,,,,,,,,,,,,,8.36,,5.19
1578063677000,,,,,,,,,,,,,,,,,,,,,,,0.70,,,,,,,,,,,,,,,,1.81,,1.00,,0.60,0.95,,,,,,,,4.32,,,,,,,,,,,,,,,,,,,,,,,,2.45,,,8.36,,6.09
1578129566000,,,,,,,,,,,,,,,,,,,3.01,,,,,,,,,,,,,,,,,,,,1.54,,1.00,,0.62,2.98,,,,,,,,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,3.67,,3.67
1578195701000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.57,,,,,,,,,0.73,,,,0.20,1.45,,0.72,,,,,,1.37,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,2.70,,2.64
1578261907000,,,,,,,,,,,,,,,,,,,0.08,,,,,0.94,,,,,,1.86,,,,,,,,,,,,,0.60,,,2.60,,,4.75,,,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.59
1578327837000,,,,3.00,,,,,,,,,,,,,,,1.17,,,,,,,,,,4.56,0.17,,2.00,,,,,,,,,4.50,,3.72,4.88,,8.32,,,6.08,,,5.92,1.68,,,,,,,5.66,,,,,,,,,,,,,,6.00,,,,,13.88,7.00,25.98
1578393679000,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,8.75,,,,,,,,,,2.05,,,,3.23,3.32,,8.15,,,2.52,,,7.13,6.70,,,,,,,4.17,,,,,0.16,,,,,,,,,,,,,,10.08,,5.88
1578459841000,,,,,,,,,,,,,,,,,,,0.77,,,,,,,,,,,,,,,,,,,,1.26,,,,0.80,0.76,,1.00,,,,,,2.01,,,,,,,,,,,,,0.36,,,,,,,1.75,,,,,,,18.39,,8.59
1578526345000,,,,,,,,,,,,,,,,,,,0.52,,,,,,,,,,9.41,4.04,,,,,,,,,2.88,,0.75,,0.40,,,1.32,,,,,,4.62,1.95,,,,,,,4.28,,,,,,,,,,,,,,,,,,,0.98,,5.52
1578592894000,,,,,,,,,,,,,,,,,,,,,,,0.46,,,,,,,,,,,,,,,,,,,,0.81,0.55,,,,,,,,0.97,,,,,,,,1.86,,,,,,,,,,,,,,,,,,,2.70,,4.54
1578658814000,,,,,,,,,,,,,,,,,,,0.15,,,,0.02,,,,,,9.46,2.70,,,,,,,,,,,2.75,,,1.79,,9.79,,,,,,5.68,,,,,,,,9.98,,,,,,,,,,,,3.50,,,,2.25,,,5.66,,26.91
1578724741000,,,,,,,,,,,,,,,,,,,4.53,,,,,,,,,,5.90,,,,,,,,,,0.92,,,,,2.70,,12.22,,,,,,5.13,,,,,,,,,,,,,,,,,,,,4.77,,,,,,,7.65,,2.03
1578790822000,,,,,,,,,,,,,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,0.70,,,,,,,,2.40,,,,,,,,,,,,,,,,,,,,,,,,,,,2.93,,
1578857025000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86,,,,,,,0.70,,,,,,1.01,,,,,,,,1.04,,,,,,,,,,,,,,,,,,,0.04,,0.75
1578923015000,,,,6.00,,,3.00,,,,,,,,,,,,0.16,,,,,,,,,,12.75,,,7.50,,,,,,,,,2.51,,1.47,0.50,,4.45,,,,,,2.03,,,,,,,,4.35,,,,,,,,,,,,2.76,,3.00,,,,,4.12,,20.83
1578989540000,,,,,,,,,,,,,,,,,,,0.48,,,,,,,,,,5.11,,,,,,,,,,1.83,,,,,,,0.13,,,,,,5.53,,,,,,,,,,,,,,,,,,,,1.01,,,,,,,10.57,,3.43
1579055596000,,,,,,,,,,,,,,,,,,,,,,,0.78,1.77,,,,,,,,,,,,,,,7.42,,3.05,,,2.01,,1.20,,,,,,7.81,2.13,,,,,,,5.58,,,,,,,,,,,,,,,,,,,13.57,,7.23
1579122050000,,,,,,,,,,,,,,,,,,,0.03,108.11,,,,1.30,,,,,22.05,23.96,,2.00,,,,,,,3.43,,17.75,,19.27,2.85,,,,0.93,,3.00,,9.02,0.26,,,,,,,46.83,,,,,,,,,,,,8.54,,6.00,,,,,19.03,3.00,26.95
1579188604000,,,,,,,,,,,,,,,,,,,,,,,,2.87,,,,,,0.45,,19.21,,,,,,,9.78,,2.02,,4.84,8.39,,6.97,,,,3.00,,15.58,1.69,,,,,,,10.99,,,,,,,,,,,,2.53,,,,2.53,,,21.62,,38.04
1579254375000,,,,,,,,,,,,,,,,,,,15.50,,,,0.54,,,,,,16.17,25.23,,31.14,,,,,,,8.60,,,,12.61,4.76,,36.30,,,,,,16.53,,,,,,,,39.21,,,,,,,,,,,,11.67,,,,,,0.08,38.09,,24.19
1579320115000,,,,1.00,,0.00,1.00,,,,,,,,,,,,0.50,,,,,1.63,,,,,,,,3.50,,,,,,,3.11,,,,7.22,,,0.03,,,,1.00,,3.75,,,,,,,,1.29,,,,,,,,,,,,,,,,,,,5.32,,5.97
1579386588000,,,,,,,,,,,,,,,,,,,2.38,,,,,,3.67,,,,4.10,,,,,,,,,,4.31,,,,6.21,,,,,0.25,,,,7.55,,,,,,,,4.60,,,,,,,,,,,,4.53,,,,,,,15.54,,16.70
1579453251000,,,,,,,,,,,,,,,,,,,2.57,,,,,,,,,,,,,,,,,,,,4.59,,,,10.76,1.25,,5.11,,3.07,,,,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,8.53,,1.01
1579518909000,,,,,,,,,,,,,,,,,,,5.56,,,,,,,,,,49.63,77.16,,,,,,,,,,,4.83,,15.51,1.00,,2.53,,,,,,4.73,,,,,,,,21.73,,,,,,,,,,,,7.55,,,,9.71,,,43.65,,12.06
1579584998000,,,,1.00,,,1.00,,,,,,,,,,,,0.47,,,,,,,,,,37.66,63.60,,7.00,,,,,,,12.74,,,,5.72,1.00,,8.69,,,,1.00,,2.14,,,,,,,1.00,15.54,,,,,,,,,,,3.55,3.52,,3.00,,,,,43.35,,9.07
1579650516000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.12,,,,,,,,,1.74,,,,,,,0.60,,,,,,,,,,,,,,,,,,,,,,,,,1.36,,,,,,,,1.00,,2.40
1579717286000,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,9.68,31.85,,,,,,,,,,,,,7.07,,,0.20,,,,,,,0.20,,,,,,,16.76,,,,,,,,,,,0.68,,,,,,,,2.80,,0.00
1579783170000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.66,,,,,,,,,0.75,,,,,,,0.06,,,,,,,1.37,,,,,,,,,,,,,,,,,,0.68,,,,,,,,0.92,,3.71
1579848954000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69,1.00,,,,,,,1.52,,0.65
1579915579000,,,,,,,,,,,,,,,,,,,6.51,,,,0.38,,,,,,,25.46,,,,,,,,,1.00,,1.52,,0.81,,,6.26,,,,,,,,,,,,,,,,,,,,,,,,,0.69,5.05,,,,,,,11.68,,1.43
1579982233000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.33,,,,,,,,,,,,,,,,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09,,0.52
1580049245000,,,,,,,,,,,,,,,,,,,5.41,,,,0.20,,,,,,,19.38,,,,,,,,,,,,,1.42,1.00,,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.87
1580114658000,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,45.83,,,,,,,,,0.99,,,,,,,1.99,,0.25,,,,,,,,,,,,,,,,,,,,,,,1.42,,,,,,,,6.31,,3.75
1580180893000,,,,,,0.00,,,,,,,,,,,,,24.46,,,,,,,,,,,37.29,,,,,,,,,1.21,,,,1.01,,,1.58,,,,,,,,,,,,,,17.59,,,,,,,,,,,2.54,6.79,,,,,,,5.44,,0.70
1580247630000,,,,,,,,,,,,,,,,,,,0.09,,,,,,,,,,,10.97,,,,,,,,,,,,,,,,0.35,,,,,,,1.36,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.82,,0.55
1580313366000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.30,,,,,,,,,,,,,,0.45,,3.03,,,,,,,,,,,,,,2.19,,,,,,,,,,,0.71,3.59,,,,,,,0.38,,2.95
1580380051000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02,,,,,,,,,3.34,,,,,,,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,,0.73
1580446477000,1.10,,,,,,,,,,,,,10.60,,,,,,,,,,,,,,,12.19,54.74,,,,,,,,,2.91,,,,13.37,,,1.52,,,,,,,,,,,,,,4.14,,,,,,,,,,,2.76,2.52,,,,,,,7.29,,25.58
1580512997000,,,,,1.16,,,,,,,,,,,,,,0.28,,,,,0.02,,,,,,36.08,,,,,,,,,2.68,,,,9.36,2.41,,,,3.10,,,,,,,,,,,,7.90,,,,,,,,,,,,3.00,,,,,,,29.08,,8.22
1580579921000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.87,,,,,,,,,2.10,,,,,1.00,,2.91,,3.27,,,,,,,,,,,,2.58,,,,,,,,,,,,,,,,,,,1.13,,0.18
1580645575000,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,24.11,,,,,,,,,,,,,1.01,0.40,,7.46,,,,,,,,,,,,,,,,,,,,,,,,,,2.52,,,,,,,0.55,,9.64
1580711822000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.24,,,,,,,,,,,,,,,,1.94,,,,,,,1.19,,,,,,,3.51,,,,,,,,,,,,,,,,,,,1.76,,0.48
1580778615000,,,,,,,,,,,,,,,,,,,0.13,,,,,0.74,3.70,,,,,19.80,,,,,,,,,1.34,,,,1.07,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.72
1580844182000,1.09,,,3.00,,,3.00,,,,,,,2.55,,,,,0.12,,,,,,,,,,4.08,137.36,,2.00,,,,,,,10.16,,,,33.92,0.85,,3.29,,,,3.00,,,,,,,,,3.00,17.01,,,,,,,,,,,,8.87,,6.00,,,,,7.31,,22.58
1580910496000,0.42,,,,5.75,,3.00,,,,,,,,,,,,,,,,,,,,,,11.90,100.34,,2.00,,,,,,,15.82,,,,10.52,,,18.17,,0.80,,3.00,,,,,,,,,,35.30,,,,,,,,,,,,4.28,,,,,,,19.79,,40.91
1580977343000,,,,,6.34,,,,,,,,,20.76,,,,,,,,,,,,,,,,79.51,,,,,,,,,3.23,,,,8.78,,,,,,,,,,,,,,,,,16.40,,,25.01,,,,,,,,,,,,,,,,2.52,,28.20
1581043789000,,,,,,,,,,,,,,,,,,,0.23,,,,,0.94,,,,,,54.47,,,,,,,,,,,,,20.15,0.70,,0.11,,,,,,,,,,,,,,3.39,,,,,,,,,,,,,,,,,,,2.96,,9.31
1581110121000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.24,,,,,,,,,,,,,7.22,,,,,1.80,,,,,,,,,,,,3.52,,,,,,,,,,,,,,,,,,4.50,2.69,,4.44
1581177428000,,,,,2.85,,,,,,,,,,,,,,0.11,,,,,,,,,,,30.44,,,,,,,,,,,1.00,,4.80,,,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,,1.22
1581243665000,,,,,11.25,,,,,,,,,,,,,,1.02,,,,,,,,,,12.55,55.76,,,,,,,,,2.44,,,,3.26,0.75,,0.96,,,,3.00,,,25.34,,,,,,,14.15,,,23.94,,,,,,,,,19.00,,,,,,,5.16,,25.54
1581310184000,,,,,2.32,,,,,,,,,,,,,,0.44,,,,,0.24,,,,,,39.38,,,,,,,,,0.54,,,,6.05,,,,,,,,,,,,,,,,,3.59,,,,,,,,,,,,,,,,,,,1.85,,4.15
1581375300000,,,,,,0.02,,,,,,,,,,,,,0.09,,,,,,,,,,,49.03,,,,,,,,,,,,,13.18,0.65,,6.99,,,,,,,,,,,,,,2.90,,,,,,,,3.60,,,,,,,,,,,,,2.52
1581441429000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.82,,,,,,,,,,,,,6.49,,,1.50,,,,,,,,,,,,,,,,,,,,,,1.81,,,,,,,,,,,1.52,,0.63
1581508790000,,,,,2.51,,,,,,,,,,,,,,0.82,,,,0.11,0.21,,,,,,22.33,,,,,,,,,,,,,3.55,,,1.76,,,,,,,,,0.60,,,2.58,,,,,,,,,,9.75,,,,,,,,,,,6.72,,4.60
1581574720000,,,,3.00,,,,,,,,,,,,,,,2.00,,,,,,,,,,,82.94,,6.50,,,,,,,18.08,,0.50,,13.63,1.46,,15.03,,,,,,,,,,,,21.43,,,,,,,,,,12.70,,,,11.04,,,,,,,23.58,,17.16
1581641265000,,,,6.00,10.70,,4.00,,,,,,,,,,,,5.20,,,,,,,,,,13.72,170.66,,33.00,,,,,,,14.37,,1.02,,43.90,4.65,,3.88,,1.21,,7.00,,,0.78,,,,,62.16,4.00,,,,,,16.34,,,4.94,,,,1.25,,2.00,,,,0.03,64.34,3.00,11.59
1581707956000,,1.90,,6.00,2.38,,1.00,,,,,,,,,,,,5.21,,,,,0.51,,,,,5.06,93.45,,5.00,,,,,,,12.56,,3.51,,36.03,3.02,,22.46,,1.06,,4.00,,,0.71,,,,,73.33,3.00,,,,,,0.74,,,22.51,,,,9.03,,6.00,,,,,16.56,,8.35
1581774043000,,,,,2.32,,,,,,,,,,,,,,2.09,,,,,25.96,,,,,,68.15,,,,,,,,,9.64,,6.27,,9.76,1.00,,2.20,,,,,,,,,,,,17.16,,,,,,,,,,8.25,,,,2.00,,,,,,,12.92,,6.82
1581841298000,,,,,4.21,,,,,,,,,,,,,,2.70,,,,,8.47,,,,,,98.12,,2.00,,,,,,,9.23,,,,48.32,1.39,,2.46,,0.13,,3.00,,,,,,,,52.79,,,,,,,,,,84.68,,,,1.50,,3.00,,,,,37.37,,28.62
1581907086000,,,,,,,,,,,,,,,,,,,16.30,,,,,1.85,,,,,,72.96,,,,,,,,,,,,,33.61,0.95,,0.38,,,,,,,,,,,,19.39,,,,,,,,,,17.13,,,,5.04,,,,,,,19.43,,24.95
1581973926000,,1.73,,,,,,,,,,,,,,,,,4.09,,,,,,,,,,,68.04,,,,,,,,,3.55,,,,19.14,,,3.02,,,,,,,,,,,,0.87,,,,,,,,,,31.33,,,,,,,,,,,6.03,,20.01
1582040665000,,,,1.00,,,,,,,,,,,,,,,1.40,,,,0.05,,,,,,,139.31,,3.50,,,,,,,6.93,,,,53.32,4.64,,6.30,,,,,,,,,,,,50.97,4.00,,,,,,,,,45.01,,,,,,3.00,,,,,32.54,3.00,10.54
1582106715000,,,,,1.63,,,,,,,,,,,,,,4.97,,,,,,,,,,,111.35,,,,,,,,,,,,,27.07,,,9.86,,,,,,,,,,,,3.54,,,,,,,,,,20.03,,,,2.51,,,,,,,15.05,,4.92
1582173039000,,,,13.00,42.36,,7.00,,,,,,,,,,,,0.19,,,,,0.87,,,,,12.97,410.96,,51.97,,,,,,,33.10,,6.78,,176.91,2.61,,75.88,,1.27,,13.00,,,2.78,,,,,62.63,14.00,,,,29.70,,,,,106.18,,,,16.56,,16.00,,,,,78.54,14.00,24.63
1582240159000,,,,7.00,,,1.00,,,,,,,,,,,,2.02,,,,0.50,7.57,,,,,28.22,109.26,,8.00,,,,,,,2.89,,5.09,,89.86,2.45,,19.70,,0.26,,11.00,,,0.32,,0.99,,,64.22,4.00,,,,,,,,,79.04,,,,6.55,,7.00,,,,,74.89,6.00,46.15
1582306851000,,,,3.00,,,,,,,,,,,,,,,3.42,,,,,,,,,,16.85,152.80,,8.00,,,,,48.09,,,,9.03,,40.97,2.25,,5.61,,,,3.00,,,,,,,,50.77,1.00,,,,31.90,,,,,32.65,,,,,,3.00,,,,,16.32,,35.64
1582372667000,,,,,3.46,,,,,,,,,,,,,,0.02,,,,,6.88,,,,,,272.27,,,,,,,44.80,,2.71,,,,64.32,1.65,,37.08,,40.99,,6.00,,,,,1.13,,,62.50,3.00,,,,17.73,,1.56,130.05,,51.49,,,,104.73,,4.00,,,,,25.76,3.00,52.15
1582439543000,,,,,,,,,,,,,,,,,,,1.94,,,,,0.04,,,,,,79.01,,,,,,,48.14,,,,1.00,,34.99,1.30,,50.42,,,,,,,,,,,,11.12,,,,,17.33,,,,,35.75,,,,,,,,,,,22.89,,28.98
1582505376000,,,,,,,,,,,,,,,,,,,0.91,,,,,6.71,,,,,,28.80,,,,,,,55.77,,,,,,8.61,0.40,,3.97,,,,,,,0.02,,,,,,,,,,,,,,,4.79,,,,,,,,,,,10.12,,4.24
1582571821000,,,,3.00,1.03,,4.00,,,,,,,,,,,,0.31,,,,,0.04,,,,,28.36,132.34,,,,,,,97.34,,11.02,,,,34.70,,,2.05,,,,12.00,,,,,,,,30.05,,,,,,,,,,41.55,,,,4.26,,4.00,,,,,37.34,3.00,36.73
